run,n,side,neuron,energy,live,dom_irrep,dom_dim,dom_block,e_dom,block_dominant,alpha_plain,plain_label,alpha_twist,twist_label,aligned_plain,aligned_twist,test_acc
randinit_aff13_seed10,13,y,81,0.2845314995176006,True,12,12,13,(0.9512233236576484+0j),True,0.16508431592364514,M2r,0.24819065374291593,k5l,False,False,
randinit_aff13_seed10,13,y,82,0.32123702892467576,True,12,12,13,(0.962032766052502+0j),True,0.16604908495348153,M6r,0.2660822610578126,k1r,False,False,
randinit_aff13_seed10,13,y,83,0.375315112177589,True,12,12,13,(0.9246096382617488+0j),True,0.16192130612724112,M12r,0.2493644257852484,k3l,False,False,
randinit_aff13_seed10,13,y,84,0.32530924828975416,True,12,12,13,(0.8880228157574195+0j),False,0.1643276131156528,M8l,0.20698965227497634,k3r,False,False,
randinit_aff13_seed10,13,y,85,0.3451585106299431,True,12,12,13,(0.9468681507811814+0j),True,0.1443727295156135,M7l,0.22518360978654123,k5r,False,False,
randinit_aff13_seed10,13,y,86,0.3829271393486099,True,12,12,13,(0.9448847738929318+0j),True,0.13808369220099553,M7r,0.1805266197452858,k6l,False,False,
randinit_aff13_seed10,13,y,87,0.2612515173583495,True,12,12,13,(0.9113467450418979+0j),True,0.15467887642451494,M10r,0.25319572643803945,k4r,False,False,
randinit_aff13_seed10,13,y,88,0.3073597811865648,True,12,12,13,(0.9402733375705378+0j),True,0.18205216471237398,M3l,0.20310360340467046,k2r,False,False,
randinit_aff13_seed10,13,y,89,0.38013649803704375,True,12,12,13,(0.9020262924287558+0j),True,0.14971495810925142,M0r,0.22179280330466244,k2l,False,False,
randinit_aff13_seed10,13,y,90,0.33910633648140265,True,12,12,13,(0.9428537540541336+0j),True,0.1428857161236657,M3l,0.22744878648673178,k4l,False,False,
randinit_aff13_seed10,13,y,91,0.2942864698187939,True,12,12,13,(0.9274188756118885+0j),True,0.15434330324567377,M7r,0.23080724477863396,k6l,False,False,
randinit_aff13_seed10,13,y,92,0.3405652219691512,True,12,12,13,(0.9483924394072515+0j),True,0.16616059166324243,M12l,0.19311378507162125,k5r,False,False,
randinit_aff13_seed10,13,y,93,0.267949367553272,True,12,12,13,(0.9307181118605283+0j),True,0.12176590260873112,M4r,0.2343351344709065,k5l,False,False,
randinit_aff13_seed10,13,y,94,0.35129664485868123,True,12,12,13,(0.9269417120709831+0j),True,0.14454536095423057,M7l,0.2503351440826966,k3r,False,False,
randinit_aff13_seed10,13,y,95,0.2470549757456892,True,12,12,13,(0.8963281987741223+0j),False,0.1360195104122567,M3l,0.21821547498274746,k3r,False,False,
randinit_aff13_seed10,13,y,96,0.353153853769791,True,12,12,13,(0.9357903125684448+0j),True,0.135085594534722,M3r,0.2591261985584544,k4r,False,False,
randinit_aff13_seed10,13,y,97,0.2831083683873398,True,12,12,13,(0.916382476277779+0j),True,0.14630330358474175,M10r,0.24810299393154045,k2l,False,False,
randinit_aff13_seed10,13,y,98,0.43015905512605007,True,12,12,13,(0.9173839574013848+0j),True,0.1377167119970893,M8l,0.22810651089608552,k6r,False,False,
randinit_aff13_seed10,13,y,99,0.29616635096434507,True,12,12,13,(0.9537813301582514+0j),True,0.22664923789102967,M4l,0.24922669236933478,k2l,False,False,
randinit_aff13_seed10,13,y,100,0.3724233908588734,True,12,12,13,(0.9461687876637207+0j),True,0.1552991945039043,M6r,0.22958094154443862,k6r,False,False,
randinit_aff13_seed10,13,y,101,0.3015221862441329,True,12,12,13,(0.8753241951254586+0j),False,0.12588749199029695,M2r,0.19832160778577188,k6l,False,False,
randinit_aff13_seed10,13,y,102,0.27656947221444894,True,12,12,13,(0.9654918795089484+0j),True,0.16168236478546288,M9l,0.2187215152651727,k5r,False,False,
randinit_aff13_seed10,13,y,103,0.2955957626784604,True,12,12,13,(0.8801472961046394+0j),False,0.17806033406334693,M9r,0.22777135701576415,k4r,False,False,
randinit_aff13_seed10,13,y,104,0.2515462177939584,True,12,12,13,(0.9563616170826139+0j),True,0.1606661312480893,M10l,0.24458685668897534,k5r,False,False,
randinit_aff13_seed10,13,y,105,0.25148960569906,True,12,12,13,(0.9652234303454262+0j),True,0.14328493874246093,M7l,0.2576068824291657,k6r,False,False,
randinit_aff13_seed10,13,y,106,0.2982154208168688,True,12,12,13,(0.8728133699739551+0j),False,0.14162934040057767,M4l,0.20145559996872514,k6l,False,False,
randinit_aff13_seed10,13,y,107,0.2547460263893575,True,12,12,13,(0.9178899304755633+0j),True,0.20732398836679908,M9l,0.20049482751917908,k4l,False,False,
randinit_aff13_seed10,13,y,108,0.2265220820299326,True,12,12,13,(0.9164877142346546+0j),True,0.16657045168145346,M6r,0.21607202256915395,k2r,False,False,
randinit_aff13_seed10,13,y,109,0.37744832367121994,True,12,12,13,(0.9494294393666834+0j),True,0.1565726970152535,M0r,0.20855342919042977,k1r,False,False,
randinit_aff13_seed10,13,y,110,0.344094477466647,True,12,12,13,(0.97118674806734+0j),True,0.15169860378511696,M5l,0.2701094860210195,k5r,False,False,
randinit_aff13_seed10,13,y,111,0.25687238159759934,True,12,12,13,(0.942498359499049+0j),True,0.1379252997012686,M3r,0.24561666654523095,k2l,False,False,
randinit_aff13_seed10,13,y,112,0.3119352359440771,True,12,12,13,(0.9559341101448016+0j),True,0.1256995152410948,M1r,0.21590424771350658,k3l,False,False,
randinit_aff13_seed10,13,y,113,0.3147841398023051,True,12,12,13,(0.9416026346411102+0j),True,0.13207927709763226,M6l,0.2371909460007741,k2r,False,False,
randinit_aff13_seed10,13,y,114,0.29918370654896737,True,12,12,13,(0.9477987325811548+0j),True,0.13571927331884703,M8l,0.2229001113439653,k6l,False,False,
randinit_aff13_seed10,13,y,115,0.37216484953921614,True,12,12,13,(0.965602599306988+0j),True,0.1411965139013451,M12l,0.2455599707874466,k3l,False,False,
randinit_aff13_seed10,13,y,116,0.33243032587308596,True,12,12,13,(0.9224851448647295+0j),True,0.12280322832099749,M10r,0.20593576215786571,k6r,False,False,
randinit_aff13_seed10,13,y,117,0.34741204374147894,True,12,12,13,(0.9566382626305511+0j),True,0.14219099106967886,M2l,0.2438281243576297,k6r,False,False,
randinit_aff13_seed10,13,y,118,0.29013258834144756,True,12,12,13,(0.9430838659941921+0j),True,0.15355796085206805,M12l,0.19229724903760356,k4l,False,False,
randinit_aff13_seed10,13,y,119,0.36996371474296263,True,12,12,13,(0.9409435038176406+0j),True,0.15648692942014816,M12l,0.23941223649430213,k3l,False,False,
randinit_aff13_seed10,13,y,120,0.3164466612784268,True,12,12,13,(0.9407046643076974+0j),True,0.16044389658215272,M7l,0.22763580919346008,k3l,False,False,
randinit_aff13_seed10,13,y,121,0.2572273631613794,True,12,12,13,(0.9351627323450377+0j),True,0.14961302180437644,M2l,0.26612419379181423,k1r,False,False,
randinit_aff13_seed10,13,y,122,0.34720819327866814,True,12,12,13,(0.9302809100448343+0j),True,0.16467488527800667,M5r,0.22396914437792997,k1r,False,False,
randinit_aff13_seed10,13,y,123,0.2506551039438512,True,12,12,13,(0.9707495051717011+0j),True,0.13831881707229815,M5l,0.22352296037656627,k5r,False,False,
randinit_aff13_seed10,13,y,124,0.28578942540540553,True,12,12,13,(0.8924358079074196+0j),False,0.17761596772042287,M12l,0.21751016068816553,k1l,False,False,
randinit_aff13_seed10,13,y,125,0.31080163215908274,True,12,12,13,(0.9465252790366285+0j),True,0.1685979020048729,M7r,0.22861685851385283,k5l,False,False,
randinit_aff13_seed10,13,y,126,0.28199686443954103,True,12,12,13,(0.8273021970992634+0j),False,0.1047836881729344,M12r,0.18040629296636776,k5l,False,False,
randinit_aff13_seed10,13,y,127,0.31384403634585695,True,12,12,13,(0.9330157368405028+0j),True,0.2551902313113431,M10r,0.20705774156164455,k4r,False,False,
randinit_aff15_seed1,15,x,0,0.21077181126984143,True,14,8,15,(0.5802124450405278+0j),False,0.1646285233585841,M13l,0.19699945157641452,k7l,False,False,
randinit_aff15_seed1,15,x,1,0.20404329796425916,True,14,8,15,(0.5944054323455656+0j),False,0.1931792266076468,M10r,0.2014023778738297,k7r,False,False,
randinit_aff15_seed1,15,x,2,0.23751759502619013,True,14,8,15,(0.3894970000896876+0j),False,0.21711876479645306,M9r,0.21360588992627547,k5l,False,False,
randinit_aff15_seed1,15,x,3,0.23472154380566143,True,14,8,15,(0.5150805905462477+0j),False,0.18226753034642526,M14r,0.21623897261772093,k3l,False,False,
randinit_aff15_seed1,15,x,4,0.29019797310549966,True,14,8,15,(0.43736111477284684+0j),False,0.21147846146776256,M3l,0.18738237810196265,k6r,False,False,
randinit_aff15_seed1,15,x,5,0.23703434904660511,True,14,8,15,(0.5676314882091578+0j),False,0.21502682779308532,M8r,0.21792673227628084,k2l,False,False,
randinit_aff15_seed1,15,x,6,0.202066999835501,True,14,8,15,(0.4101194840934305+0j),False,0.2465528439042605,M13l,0.26043419708674875,k3l,False,False,
randinit_aff15_seed1,15,x,7,0.27932889057691906,True,14,8,15,(0.5783349678991686+0j),False,0.18136271760864692,M0r,0.24294075404714144,k4l,False,False,
randinit_aff15_seed1,15,x,8,0.21852515511730353,True,14,8,15,(0.6586524934215386+0j),False,0.22470968444184358,M14r,0.2554790528827489,k2r,False,False,
randinit_aff15_seed1,15,x,9,0.1670313719320478,True,14,8,15,(0.5908868046523172+0j),False,0.24609924260267718,M10l,0.1990292816816049,k4r,False,False,
randinit_aff15_seed1,15,x,10,0.25058366539888216,True,14,8,15,(0.6484868887866726+0j),False,0.23691702910759627,M14r,0.2051492637448311,k4r,False,False,
randinit_aff15_seed1,15,x,11,0.17903160219942693,True,14,8,15,(0.5553288732616201+0j),False,0.18930885453346655,M13r,0.21365642927718878,k7r,False,False,
randinit_aff15_seed1,15,x,12,0.23715138715357534,True,14,8,15,(0.5691881275351877+0j),False,0.16971966890371232,M4l,0.20256715280657941,k2l,False,False,
randinit_aff15_seed1,15,x,13,0.24285251983171194,True,14,8,15,(0.4850765105301205+0j),False,0.2688482699934902,M6l,0.19405355842010832,k5r,False,False,
randinit_aff15_seed1,15,x,14,0.26611916507449074,True,14,8,15,(0.5363761796454388+0j),False,0.260970894354843,M5r,0.19525160753701076,k4r,False,False,
randinit_aff15_seed1,15,x,15,0.28805975317741245,True,14,8,15,(0.5391980092142757+0j),False,0.18564604249911446,M6r,0.18748853187771755,k1r,False,False,
randinit_aff15_seed1,15,x,16,0.2262605778930153,True,14,8,15,(0.48897152327559185+0j),False,0.2154778085596499,M5l,0.22338292649578084,k5r,False,False,
randinit_aff15_seed1,15,x,17,0.19789936560700083,True,14,8,15,(0.5369946830958966+0j),False,0.1782631233530802,M6l,0.17024332967406047,k7l,False,False,
randinit_aff15_seed1,15,x,18,0.23099156028405743,True,14,8,15,(0.5527514612390628+0j),False,0.16820547284561807,M9r,0.20860354760133126,k2r,False,False,
randinit_aff15_seed1,15,x,19,0.2556463667058041,True,14,8,15,(0.4798956284719676+0j),False,0.23824825903576438,M12r,0.20724656688320695,k5l,False,False,
randinit_aff15_seed1,15,x,20,0.1734538169307359,True,14,8,15,(0.5158744008563252+0j),False,0.19403122272704545,M8l,0.23299121003692735,k2r,False,False,
randinit_aff15_seed1,15,x,21,0.1986235550181486,True,14,8,15,(0.5271625853310418+0j),False,0.1790779352645168,M14r,0.2217130632276118,k6l,False,False,
randinit_aff15_seed1,15,x,22,0.2425189969171525,True,14,8,15,(0.5752911524623081+0j),False,0.21818332237973498,M9r,0.18962619681424628,k1r,False,False,
randinit_aff15_seed1,15,x,23,0.2280880940540246,True,14,8,15,(0.41484258600367935+0j),False,0.1483652805122187,M7l,0.2295369017138527,k5l,False,False,
randinit_aff15_seed1,15,x,24,0.2826302837855334,True,14,8,15,(0.4630970238636563+0j),False,0.21931109101147486,M9l,0.22446595589220886,k6l,False,False,
randinit_aff15_seed1,15,x,25,0.24218786991454783,True,14,8,15,(0.4092588462386954+0j),False,0.26855562304697,M7l,0.18580604653854169,k3l,False,False,
randinit_aff15_seed1,15,x,26,0.20332411753433013,True,14,8,15,(0.5006865750851346+0j),False,0.19044426995638453,M3r,0.17521344005376666,k3l,False,False,
randinit_aff15_seed1,15,x,27,0.21998779252136988,True,14,8,15,(0.4232051969258056+0j),False,0.24637848656069258,M7r,0.19957897574035638,k3l,False,False,
randinit_aff15_seed1,15,x,28,0.2107976142463385,True,14,8,15,(0.4818923572275978+0j),False,0.16183211242528314,M11l,0.2239128811367795,k6r,False,False,
randinit_aff15_seed1,15,x,29,0.23695657378355417,True,14,8,15,(0.5588517295221126+0j),False,0.18179214219495168,M6r,0.22835634319240006,k4r,False,False,
randinit_aff15_seed1,15,x,30,0.2541893225967849,True,14,8,15,(0.49703025986551225+0j),False,0.18010923335626342,M3r,0.18597189854095852,k1l,False,False,
randinit_aff15_seed1,15,x,31,0.20605513163305952,True,14,8,15,(0.5720385529362989+0j),False,0.24484995660708725,M0r,0.2018953468489006,k1l,False,False,
randinit_aff15_seed1,15,x,32,0.22279502478185595,True,13,4,0,(0.31099186676990787+0j),False,0.1669601042243288,M6r,0.35430533903177897,k3r,False,False,
randinit_aff15_seed1,15,x,33,0.2544049323641172,True,14,8,15,(0.6424842753091918+0j),False,0.1924099625140247,M3r,0.2673638219839098,k2r,False,False,
randinit_aff15_seed1,15,x,34,0.2323538012336348,True,14,8,15,(0.42977603887360877+0j),False,0.25156316081331165,M11r,0.2173856556488753,k3l,False,False,
randinit_aff15_seed1,15,x,35,0.23921675072587592,True,14,8,15,(0.5621203576636491+0j),False,0.25222750848645403,M14r,0.22767457364741472,k1l,False,False,
randinit_aff15_seed1,15,x,36,0.18786680187081253,True,14,8,15,(0.5969166128653295+0j),False,0.19923335920469337,M5r,0.20748419235620552,k2r,False,False,
randinit_aff15_seed1,15,x,37,0.20944276795941402,True,14,8,15,(0.5610892433706479+0j),False,0.20711050467616435,M6l,0.1695378509780434,k4l,False,False,
randinit_aff15_seed1,15,x,38,0.22041516612112955,True,14,8,15,(0.5404029224873692+0j),False,0.2094969276931286,M13l,0.27762854823767874,k4r,False,False,
randinit_aff15_seed1,15,x,39,0.2712747720243216,True,14,8,15,(0.49219529070465834+0j),False,0.18457335528494265,M11r,0.19516268844642465,k6l,False,False,
randinit_aff15_seed1,15,x,40,0.2556347512949901,True,14,8,15,(0.4515094038158888+0j),False,0.2161724797592354,M1r,0.20864443396992205,k6r,False,False,
randinit_aff15_seed1,15,x,41,0.2695265535956676,True,14,8,15,(0.5658819409636818+0j),False,0.1782706179848074,M10l,0.17666744247334837,k7l,False,False,
randinit_aff15_seed1,15,x,42,0.2764065057494729,True,14,8,15,(0.6045684316481583+0j),False,0.2141245511985034,M2l,0.22080983483762662,k4r,False,False,
randinit_aff15_seed1,15,x,43,0.21678526948989876,True,14,8,15,(0.3791748613713341+0j),False,0.21483030803255326,M5r,0.2357655975405181,k5l,False,False,
randinit_aff15_seed1,15,x,44,0.21656787507156885,True,14,8,15,(0.5044503672598062+0j),False,0.16553592244383383,M10r,0.1877522249430533,k6r,False,False,
randinit_aff15_seed1,15,x,45,0.2515048115494832,True,14,8,15,(0.5579160543759015+0j),False,0.19420436870665617,M11r,0.21241384588364273,k2l,False,False,
randinit_aff15_seed1,15,x,46,0.20080894307483738,True,14,8,15,(0.5292746957242496+0j),False,0.17092227640906116,M14l,0.24154689785179387,k1l,False,False,
randinit_aff15_seed1,15,x,47,0.24721635960204436,True,14,8,15,(0.5872451550154871+0j),False,0.1890278491243067,M13r,0.18586002891478093,k2l,False,False,
randinit_aff15_seed1,15,x,48,0.25110156267588346,True,14,8,15,(0.598597976352711+0j),False,0.2180242762455705,M3r,0.19725796820266692,k1r,False,False,
randinit_aff15_seed1,15,x,49,0.2071760919559429,True,14,8,15,(0.49172332871145846+0j),False,0.2086273503379343,M1l,0.2093026007850058,k3l,False,False,
randinit_aff15_seed1,15,x,50,0.23107932942183287,True,14,8,15,(0.44306908209608037+0j),False,0.19028293087465065,M0l,0.24247540542706988,k6l,False,False,
randinit_aff15_seed1,15,x,51,0.21367795702966055,True,14,8,15,(0.5030597454422674+0j),False,0.19702399222628844,M3r,0.20437624466892926,k5l,False,False,
randinit_aff15_seed1,15,x,52,0.23087231055631988,True,14,8,15,(0.5180457425811192+0j),False,0.26225506966820183,M14l,0.19516236904274303,k1r,False,False,
randinit_aff15_seed1,15,x,53,0.21188172699594138,True,14,8,15,(0.5872355969628962+0j),False,0.1781523084780455,M12l,0.20665772802325305,k1l,False,False,
randinit_aff15_seed1,15,x,54,0.2531630255185932,True,14,8,15,(0.4817040392482984+0j),False,0.19890712924372625,M9r,0.17558461394537395,k3r,False,False,
randinit_aff15_seed1,15,x,55,0.2534201354549027,True,14,8,15,(0.4560626008173686+0j),False,0.23029547337033193,M12l,0.19143552193844415,k7r,False,False,
randinit_aff15_seed1,15,x,56,0.26616646798239657,True,14,8,15,(0.6874741059776717+0j),False,0.18206500720625582,M3l,0.27605567830897526,k2l,False,False,
randinit_aff15_seed1,15,x,57,0.20560746912702368,True,14,8,15,(0.4467746956307398+0j),False,0.20971223324230742,M11l,0.21638211528821805,k6r,False,False,
randinit_aff15_seed1,15,x,58,0.2082467949323298,True,14,8,15,(0.52434169983558+0j),False,0.18970221729198136,M1r,0.2158173467866366,k3l,False,False,
randinit_aff15_seed1,15,x,59,0.2411992713704377,True,14,8,15,(0.5844816821173648+0j),False,0.209239739644351,M9r,0.24015107947029865,k7l,False,False,
randinit_aff15_seed1,15,x,60,0.18937713111469576,True,14,8,15,(0.4361467682610727+0j),False,0.2782827632343314,M6r,0.22880859817902904,k6l,False,False,
randinit_aff15_seed1,15,x,61,0.18245696479359666,True,14,8,15,(0.6088890101478699+0j),False,0.2267944300740008,M4l,0.21681739920421236,k4r,False,False,
randinit_aff15_seed1,15,x,62,0.22406742651536296,True,14,8,15,(0.5734526256102263+0j),False,0.22791297628611895,M6r,0.23095129361686584,k1l,False,False,
randinit_aff15_seed1,15,x,63,0.22519879177293878,True,14,8,15,(0.5499670299086361+0j),False,0.18771572057440825,M8l,0.20962358812158885,k1r,False,False,
randinit_aff15_seed1,15,x,64,0.22858502247459947,True,14,8,15,(0.4706182166128528+0j),False,0.22589303689364224,M4l,0.19278344057390978,k4l,False,False,
randinit_aff15_seed1,15,x,65,0.23232708733139326,True,14,8,15,(0.5262135776744593+0j),False,0.1828682720892633,M14r,0.24798033875566852,k7r,False,False,
randinit_aff15_seed1,15,x,66,0.1753041330620127,True,14,8,15,(0.571703577825418+0j),False,0.18224300894246281,M6l,0.17948977197619487,k7l,False,False,
randinit_aff15_seed1,15,x,67,0.24018229033191013,True,14,8,15,(0.49667398528245654+0j),False,0.22015417609138688,M1r,0.22786256484854772,k4l,False,False,
randinit_aff15_seed1,15,x,68,0.2035786865698267,True,14,8,15,(0.46487951910356823+0j),False,0.16064967861192994,M5r,0.16264919788301607,k6r,False,False,
randinit_aff15_seed1,15,x,69,0.20788228498414268,True,14,8,15,(0.5079934979921368+0j),False,0.16444510954982877,M9r,0.24044813076663907,k4r,False,False,
randinit_aff15_seed1,15,x,70,0.2186493615386504,True,14,8,15,(0.493593005530401+0j),False,0.21407695676059996,M2l,0.23189026273742408,k5l,False,False,
randinit_aff15_seed1,15,x,71,0.30212517495391755,True,14,8,15,(0.6386105241465928+0j),False,0.20770945592190304,M11r,0.24019768942709938,k7l,False,False,
randinit_aff15_seed1,15,x,72,0.2579261133083588,True,14,8,15,(0.420560238772552+0j),False,0.2070792155111914,M0r,0.22247805598470544,k6l,False,False,
randinit_aff15_seed1,15,x,73,0.2470037882147455,True,14,8,15,(0.6829623645897462+0j),False,0.23941485572614288,M7l,0.27637655214604767,k2l,False,False,
randinit_aff15_seed1,15,x,74,0.2538789830040509,True,14,8,15,(0.5468745634907229+0j),False,0.19384187148870388,M14r,0.18378827895368188,k6r,False,False,
randinit_aff15_seed1,15,x,75,0.20730777624443866,True,14,8,15,(0.5633307936955259+0j),False,0.16362631997462354,M6r,0.22667653440625551,k4l,False,False,
randinit_aff15_seed1,15,x,76,0.2672094604739128,True,14,8,15,(0.5505290654352255+0j),False,0.18159558575083276,M1l,0.2573737785127531,k2r,False,False,
randinit_aff15_seed1,15,x,77,0.21857115468852958,True,14,8,15,(0.6568560313616922+0j),False,0.19448005261273035,M3l,0.21308251295029038,k1l,False,False,
randinit_aff15_seed1,15,x,78,0.21394460723907888,True,14,8,15,(0.5102525083898631+0j),False,0.15358404734332462,M10l,0.21116983932942687,k3r,False,False,
randinit_aff15_seed1,15,x,79,0.2527415170464105,True,14,8,15,(0.5780960184252641+0j),False,0.23766033615801382,M2r,0.2522389932666208,k1l,False,False,
randinit_aff15_seed1,15,x,80,0.3417339191987729,True,14,8,15,(0.5611368442051232+0j),False,0.1741365386351588,M1r,0.20284015439145012,k1r,False,False,
randinit_aff15_seed1,15,x,81,0.23517508532434173,True,14,8,15,(0.40776066912727976+0j),False,0.16551955651522365,M0r,0.23778680782628267,k6l,False,False,
randinit_aff15_seed1,15,x,82,0.24066678459641166,True,14,8,15,(0.5885849082818662+0j),False,0.18155209008434947,M12r,0.23596815973904178,k2r,False,False,
randinit_aff15_seed1,15,x,83,0.2713316353681926,True,14,8,15,(0.6014578518333134+0j),False,0.2095350492938937,M14l,0.20377593175162664,k5r,False,False,
randinit_aff15_seed1,15,x,84,0.2622574556003988,True,14,8,15,(0.4982862047917324+0j),False,0.2799102652973594,M14l,0.23905997328508594,k6r,False,False,
randinit_aff15_seed1,15,x,85,0.2437841893275282,True,14,8,15,(0.5002996021948205+0j),False,0.29282864277478715,M7l,0.21345356007046334,k6r,False,False,
randinit_aff15_seed1,15,x,86,0.23883877782652918,True,14,8,15,(0.5088219556398018+0j),False,0.2024332368964613,M3l,0.1935448744630854,k6r,False,False,
randinit_aff15_seed1,15,x,87,0.282654976733217,True,14,8,15,(0.41998812333719054+0j),False,0.1861547318156477,M8r,0.2253976728758307,k3l,False,False,
randinit_aff15_seed1,15,x,88,0.2357188763254773,True,14,8,15,(0.433778689286797+0j),False,0.16939869193674154,M6l,0.20554907461890629,k5r,False,False,
randinit_aff15_seed1,15,x,89,0.2375610973517049,True,14,8,15,(0.5490072887148634+0j),False,0.2027286278976314,M7l,0.21472029110214888,k4r,False,False,
randinit_aff15_seed1,15,x,90,0.21088234499149477,True,14,8,15,(0.49560967127573785+0j),False,0.1667707762958996,M4l,0.18053782463925327,k1l,False,False,
randinit_aff15_seed1,15,x,91,0.258290877398489,True,14,8,15,(0.42425645014307917+0j),False,0.16339712526482517,M0r,0.22245185353649397,k6r,False,False,
randinit_aff15_seed1,15,x,92,0.16774967233565552,True,14,8,15,(0.5588913423443329+0j),False,0.19319389419530306,M4l,0.1992434705514225,k7l,False,False,
randinit_aff15_seed1,15,x,93,0.22273107028532219,True,14,8,15,(0.6171132328084443+0j),False,0.22071921360302618,M9r,0.23432491661493166,k2l,False,False,
randinit_aff15_seed1,15,x,94,0.2556547673135162,True,14,8,15,(0.6109059590122934+0j),False,0.24175880385468426,M6l,0.21252196545844013,k4r,False,False,
randinit_aff15_seed1,15,x,95,0.2261795443647356,True,14,8,15,(0.6002887317144202+0j),False,0.1821318194356342,M11r,0.19545102075058585,k1r,False,False,
randinit_aff15_seed1,15,x,96,0.1901462735066618,True,14,8,15,(0.5339384650061547+0j),False,0.18055994541206993,M13l,0.23949595658233094,k7r,False,False,
randinit_aff15_seed1,15,x,97,0.24980654652215958,True,14,8,15,(0.5459816595877605+0j),False,0.18240671178511375,M13r,0.2498071968565895,k2r,False,False,
randinit_aff15_seed1,15,x,98,0.319652458245077,True,14,8,15,(0.5496032059420805+0j),False,0.20784884574513438,M13r,0.18262289441615973,k7l,False,False,
randinit_aff15_seed1,15,x,99,0.2178424764633695,True,14,8,15,(0.45658197926960176+0j),False,0.1797837754537446,M11r,0.21250462051084135,k5l,False,False,
randinit_aff15_seed1,15,x,100,0.2156750477352391,True,14,8,15,(0.5673848082039573+0j),False,0.25261586975891775,M9r,0.23845528938599772,k4r,False,False,
randinit_aff15_seed1,15,x,101,0.26892307015912686,True,14,8,15,(0.39622885474348307+0j),False,0.19043521735498226,M5r,0.1986119264049364,k6r,False,False,
randinit_aff15_seed1,15,x,102,0.2822078726747085,True,14,8,15,(0.6344944960604361+0j),False,0.16539546307361855,M11r,0.20516841807223507,k4l,False,False,
randinit_aff15_seed1,15,x,103,0.28303151327989234,True,14,8,15,(0.4818119262549911+0j),False,0.21186294902366365,M1r,0.21581705003695104,k6r,False,False,
randinit_aff15_seed1,15,x,104,0.2435871626026982,True,14,8,15,(0.5382864727767334+0j),False,0.17156332165321084,M12l,0.19815479840075653,k7r,False,False,
randinit_aff15_seed1,15,x,105,0.23593473802192558,True,14,8,15,(0.5074517165849965+0j),False,0.1833995956689052,M11l,0.19535527945192935,k2r,False,False,
randinit_aff15_seed1,15,x,106,0.2365924728384848,True,14,8,15,(0.5314229672932312+0j),False,0.20040914618914665,M12r,0.17788177838905597,k6r,False,False,
randinit_aff15_seed1,15,x,107,0.27775205713446877,True,14,8,15,(0.6044720316884477+0j),False,0.2547336244528166,M2r,0.20587653117921184,k4l,False,False,
randinit_aff15_seed1,15,x,108,0.23938615681689213,True,14,8,15,(0.5236202460148625+0j),False,0.21214587854687433,M1l,0.2342939000234698,k3l,False,False,
randinit_aff15_seed1,15,x,109,0.20722549148522992,True,14,8,15,(0.6265340029880047+0j),False,0.24197326164154329,M12r,0.20392877034913404,k1r,False,False,
randinit_aff15_seed1,15,x,110,0.21263941519154128,True,14,8,15,(0.4215220668369342+0j),False,0.19282345298130482,M0r,0.25966400733100603,k6r,False,False,
randinit_aff15_seed1,15,x,111,0.21123534995896356,True,14,8,15,(0.47038043865287094+0j),False,0.1950842872029493,M9r,0.23877109144008188,k6r,False,False,
randinit_aff15_seed1,15,x,112,0.23658636396241,True,14,8,15,(0.4849398492549264+0j),False,0.1434517512416449,M9r,0.17655181641930964,k4l,False,False,
randinit_aff15_seed1,15,x,113,0.260947646651682,True,14,8,15,(0.5279163405658861+0j),False,0.2071518092953346,M11l,0.17707428318839502,k5r,False,False,
randinit_aff15_seed1,15,x,114,0.19070659979177118,True,14,8,15,(0.5634978632055776+0j),False,0.20212156785011326,M8l,0.1902927717147791,k1r,False,False,
randinit_aff15_seed1,15,x,115,0.2365249188596157,True,14,8,15,(0.5316936112377812+0j),False,0.1837874993024061,M11l,0.2432365782873021,k4r,False,False,
randinit_aff15_seed1,15,x,116,0.21006873875050797,True,14,8,15,(0.616760837028793+0j),False,0.20275424318459848,M11r,0.26062123456779296,k4r,False,False,
randinit_aff15_seed1,15,x,117,0.2568222244017256,True,14,8,15,(0.5590286149874365+0j),False,0.2191552297528095,M9r,0.20617374764456695,k1r,False,False,
randinit_aff15_seed1,15,x,118,0.2730691431519194,True,14,8,15,(0.48371726738433063+0j),False,0.2167418646216438,M10r,0.26000839404750936,k2l,False,False,
randinit_aff15_seed1,15,x,119,0.19250313117819487,True,14,8,15,(0.47129909968014816+0j),False,0.23477394161954343,M3r,0.21071080698011183,k3l,False,False,
randinit_aff15_seed1,15,x,120,0.22151621872531502,True,14,8,15,(0.6384850874362052+0j),False,0.21934201997209501,M3l,0.22732037954191198,k4l,False,False,
randinit_aff15_seed1,15,x,121,0.22829380540365987,True,14,8,15,(0.4258221271349632+0j),False,0.23973257427769454,M2r,0.19330270275810418,k2l,False,False,
randinit_aff15_seed1,15,x,122,0.24671572629552613,True,14,8,15,(0.48108768972455157+0j),False,0.13236555941348793,M0r,0.18027272209335876,k7r,False,False,
randinit_aff15_seed1,15,x,123,0.29462784267895487,True,14,8,15,(0.5123170200231505+0j),False,0.23919769547392694,M6l,0.1818342771807127,k3r,False,False,
randinit_aff15_seed1,15,x,124,0.18993002030093145,True,14,8,15,(0.5321417072434874+0j),False,0.20107206535036592,M13r,0.19507887831191684,k1l,False,False,
