run,n,block,side,neuron,energy,alpha,family,coset_side
aff15_wu_m512_seed2,15,5β,x,104,0.0027032349715816256,0.8802840676012724,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,107,6.927256563860575e-05,0.8560939281828507,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,110,0.002623397196299731,0.912114693149293,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,111,0.0007296981863650926,0.8792422945851414,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,114,34.56049845115116,0.9999802753792312,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,115,276.7245473606834,0.9999933542839757,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,117,158.02456897889982,0.9999913470976967,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,119,151.30460911774796,0.9999925519053036,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,121,149.0430642396166,0.9999934283203809,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,123,152.63246001598432,0.9999874543670088,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,124,166.65390226520816,0.9999935776247044,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,125,4.4745159690438145e-05,0.9281396363222173,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,126,32.58822464961164,0.999991279686568,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,128,36.17618862536237,0.9999875648021987,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,131,148.92666210953254,0.9999922276282078,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,133,150.06577915794767,0.9999922536270617,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,136,0.0002561875592072649,0.9079168214221354,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,137,0.006866713049228916,0.9231810050218374,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,138,9.43878194641623e-05,0.8666587189326331,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,139,272.73024099320753,0.9999950664064473,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,142,28.610441885831477,0.9999934490715999,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,143,0.008256338230688874,0.9138372459302491,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,144,0.00014062149379846957,0.853929267237345,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,145,150.20378167144096,0.9999902215808419,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,147,163.7332927735469,0.9999948031401574,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,150,265.2712939527238,0.9999914276100685,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,152,267.0388760752001,0.9999942215754584,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,158,0.0003507829768455725,0.860525112578945,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,162,148.2770171678402,0.9999942391980153,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,172,153.48135505556712,0.9999911184562311,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,174,0.0004161991189408309,0.8903698697724615,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,175,32.80647962089911,0.9999825555498858,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,176,0.00102577037526554,0.9122579069422205,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,178,28.539273659712098,0.9999917413818447,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,183,34.56226273790563,0.9999677587525901,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,196,0.00020106040881082753,0.921522166926191,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,201,24.535296972785947,0.9999825034560956,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,202,0.004668036377126769,0.9704470930463961,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,209,262.41377290966267,0.9999949174067971,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,210,157.24626486968913,0.9999925126572496,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,212,0.0006711163781665157,0.8949358581883453,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,215,153.62150208941463,0.9999917952986221,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,218,0.006338165720599136,0.9311678921689192,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,220,33.64462886895023,0.999991171054327,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,222,0.00480784103461775,0.9047475481346063,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,224,0.0010400537278804909,0.9017133325547312,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,226,155.2778326399582,0.9999915798212435,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,231,144.55045143366215,0.9999927685655998,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,233,0.00025717082951078214,0.9104459912729863,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,239,8.717691486086586e-05,0.8553234753004592,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,240,270.7391357847418,0.9999929752779335,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,241,0.008922062099445004,0.958747762635657,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,249,0.0004921388197717647,0.9160505268867624,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,250,0.0005012286267499974,0.891522618418314,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,251,268.44991552453723,0.9999942819928953,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,255,157.07601837751645,0.9999887227983767,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,257,152.27578930239514,0.9999925108063649,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,259,0.003918258098586868,0.8816323381959763,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,262,155.28541418044878,0.9999943535398226,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,263,26.59452425654346,0.9999841931905977,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,272,267.52693874264355,0.9999962019482448,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,274,261.2739197819211,0.9999899887187713,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,281,0.0005823627479429062,0.9152792946505164,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,282,0.013192373909841274,0.9017370693574994,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,283,0.0008591646227010431,0.8990395817294562,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,288,149.3909824106115,0.9999894706020629,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,289,0.0007325597259092254,0.9262251841320992,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,294,0.0007676221824571656,0.9076639700075169,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,297,161.41297105967317,0.999992075145325,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,302,159.99468855988982,0.9999923240035312,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,307,155.01420142304195,0.999994907838334,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,308,150.59198074701013,0.9999925911810664,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,310,269.78769666689715,0.9999942133543621,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,311,274.6070773976187,0.9999948398372943,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,313,32.93110941431873,0.9999825972982229,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,314,143.34757350989747,0.9999954267635461,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,315,0.00016915642270284333,0.9080624870684945,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,316,0.00019810978417783947,0.8463382718768425,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,319,0.008976275259736165,0.9664914435152171,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,326,27.866059749850162,0.9999740752644907,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,327,1.2408042106547275e-05,0.9084590363433054,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,331,6.996067000128212e-05,0.8498843513799118,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,337,0.0012513565357786412,0.9254918012874316,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,342,169.8311222285798,0.9999952469531661,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,343,155.64697307741494,0.9999919972317285,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,354,3.718209684420972e-05,0.8469918989610913,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,356,148.8295391999935,0.9999902115439226,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,361,155.7855485871412,0.9999935593946155,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,363,0.0026895623047050177,0.9031054110515003,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,368,0.004442977316501851,0.9532481010374395,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,369,0.0012097674385836941,0.8604669867847883,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,374,274.83160924387334,0.9999942304867758,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,378,148.41012532264182,0.9999869383375889,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,379,161.58236063045578,0.9999939107324064,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,381,152.48535941494333,0.9999919200009315,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,383,6.162459232147387e-05,0.9062438219392818,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,393,153.63031151594305,0.9999899693595807,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,397,0.002050491258656657,0.8953925563258502,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,403,40.59427888211549,0.9999826297900468,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,408,30.807819329932943,0.9999687553474971,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,411,142.39077705551398,0.999993377603655,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,413,147.59814644088848,0.9999955067877565,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,417,116.27700756940992,0.9999925515130744,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,418,46.17452796318321,0.999972829533787,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,421,153.21160904265457,0.9999939502428296,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,422,278.7870260696029,0.9999941185159343,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,423,0.004845274090143449,0.9293291304514323,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,424,0.0016439721723317737,0.8838909972032063,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,426,159.22067008470034,0.9999902368995561,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,429,274.4175576573272,0.9999945706747487,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,431,149.4541337532415,0.9999919859601881,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,432,2.291388153190051e-05,0.9163522238940557,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,436,0.00015979245266993324,0.9000101447759552,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,438,27.019903863363595,0.9999506127305584,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,440,280.4595345679885,0.9999938309978167,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,441,0.0052731892223629,0.8873734386277431,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,442,0.0021638385774083784,0.8771385994592013,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,451,0.0036704011808196503,0.9608130663066063,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,452,0.00021360251637774074,0.9494455994109848,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,456,152.4675242094051,0.9999921922261631,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,459,0.00048292514313695155,0.9069630294819944,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,469,153.81240771629658,0.9999875033422813,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,471,0.004616924921515363,0.9744292658456924,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,472,266.4346861413076,0.9999934598654158,"S_x,5 (stabilizer mod 5) idx=5 char",r
aff15_wu_m512_seed2,15,5β,x,475,154.59365882229292,0.999993698514674,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,476,0.001777705232067061,0.8558579657499668,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,478,39.26690162569467,0.9999937683072876,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,480,155.72669757404927,0.9999941449516737,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,492,0.001876827244517565,0.9436405158777067,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,497,270.4940962806349,0.9999956095875092,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,500,0.00473619216420105,0.902068832228193,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,501,0.0011428808500390125,0.8622171707494564,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,x,503,141.93917314026126,0.9999957844026588,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,x,505,0.002710770921151309,0.969377009054892,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,x,509,37.091823146472755,0.9999694268421818,M_x (point stabilizer) idx=15 char,r
aff15_wu_m512_seed2,15,5β,y,0,0.0035973729519930527,0.9596180456377362,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,2,0.000992864218456614,0.9043275610761956,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,3,0.0032170739434802427,0.9723819492797472,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,4,271.1586440162773,0.9999942257645357,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,10,0.0009417339786184409,0.9487275546872622,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,12,266.1528104309651,0.9999942587283437,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,13,0.0010129602513893926,0.9712721668357985,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,14,29.356475603523133,0.9999685075490022,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,19,144.11123898142364,0.9999869489126805,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,20,31.03281396143621,0.9999724118467189,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,21,0.0006305242756561113,0.9033008306446353,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,27,0.0055619220620365915,0.9611282353084539,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,28,0.007450671707492119,0.8843362161880336,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,33,0.0012339792856596794,0.8653484937424828,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,34,264.6899833952175,0.9999953443774046,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,37,267.0954907642421,0.9999963233508931,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,41,150.4658017219995,0.9999932402642538,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,52,138.38770418688202,0.999991228009379,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,53,274.831514066547,0.9999944187258943,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,54,0.0011726307848175146,0.9371159314500567,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,58,0.00012580333052818348,0.857399042598264,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,61,0.00024814762203840906,0.8803772291940428,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,62,3.182318700651528e-05,0.9005864837573906,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,66,42.40332336845052,0.9999893500007285,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,68,28.787134298343226,0.9999207405953568,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,70,270.5362045570624,0.9999925412832003,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,76,0.0013414451233744365,0.8837182185284507,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,78,8.664915413927103e-05,0.8419515324733426,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,80,33.7453164825254,0.999979948890865,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,81,153.80458046944636,0.9999890061584745,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,82,0.006284968278486292,0.9513683488502399,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,83,0.0010363068094218929,0.9591523253956971,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,85,264.09490543783744,0.999992696611609,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,86,31.40807150877602,0.9999908500040713,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,88,150.0702478208719,0.999990858661114,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,91,0.00010548165457578099,0.8936031324357828,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,92,138.81213590575217,0.9999939063886445,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,93,152.44985032687535,0.9999938896997715,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,102,155.97893527319212,0.9999944394416733,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,103,150.95424975590615,0.9999950742333097,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,104,0.0043913575702164195,0.914244592663196,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,106,0.00017279708450871218,0.8424503013694875,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,110,0.004909612116310898,0.8829223882758266,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,114,34.727996622076596,0.9999931480501921,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,115,275.21249543509674,0.9999893823305204,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,116,0.0014011292848205613,0.9159549480835872,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,117,156.9407813590443,0.999992806351685,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,119,150.05236812573204,0.9999935308431566,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,121,147.3848381711032,0.9999939698041592,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,123,151.60550039757032,0.9999898751439515,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,124,164.1134155674067,0.999992816652896,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,126,31.958405761694042,0.9999778048003573,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,128,35.5164417266398,0.9999890212098936,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,131,146.81797371308522,0.9999929392666097,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,132,0.0032434014582314154,0.9117900758891854,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,133,147.52483966462464,0.9999909174235643,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,134,0.0018159609358040778,0.8585133475220323,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,137,0.007452657085387577,0.8847088462687681,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,138,6.463450943341223e-05,0.8680058308853388,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,139,269.62964129397125,0.9999914374188078,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,142,28.801363361073772,0.9999903681854804,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,145,149.60822983339133,0.9999925410295496,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,147,161.59662523379677,0.9999938436862933,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,150,262.8949946789858,0.9999912798963013,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,152,264.54929573787655,0.99999420033586,"S_x,5 (stabilizer mod 5) idx=5 char",l
aff15_wu_m512_seed2,15,5β,y,155,7.679279654437364e-05,0.8605432120607155,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,161,0.001319281598738933,0.8754507095955553,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,162,148.22427563659804,0.9999930713668798,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,164,0.004752711525528914,0.8666887292999338,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,165,0.002628913316985387,0.909000226478028,other |H|=12 units=4 transl=5Z idx=10 char,r
aff15_wu_m512_seed2,15,5β,y,172,153.29300010746368,0.9999933235937132,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,175,32.07209273376651,0.9999507449171143,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,176,0.0002989334485086397,0.8931531591900572,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,178,28.00303369910461,0.9999808488491764,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,180,6.444050495959339e-05,0.8750194471409258,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,183,34.94401664068319,0.9999822670301001,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,184,0.0004978365738177845,0.9109124465273831,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,198,0.0072106209430979114,0.8828669603126629,other |H|=12 units=4 transl=5Z idx=10 char,l
aff15_wu_m512_seed2,15,5β,y,201,24.345104790646815,0.999965119989705,M_x (point stabilizer) idx=15 char,l
aff15_wu_m512_seed2,15,5β,y,209,260.8694146205468,0.9999937148523699,M_x (point stabilizer) idx=15 char,l
