run,n,block,side,neuron,energy,e_block,r1,rank,stab_u,ord_u,stab_v,ord_v
aff16_wu_m128_seed1,16,16,y,23,74.5496673994325,0.998298676671727,0.9999964752228435,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,25,115.26219146540723,0.9938318412109297,0.9999939731867166,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,30,140.65005365451333,0.99913909197836,0.9999962328384169,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,32,76.9790875227556,0.9987269745828958,0.9999964622654559,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,33,149.6894267634872,0.9999402888881875,0.9999961284068957,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,34,36.87453540587468,0.9193243108927668,0.9999966123664641,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,35,133.6411879119388,0.9999072385187693,0.9999972227431614,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,36,139.6498286630045,0.9987532649189613,0.9999960663568359,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,38,171.66603040570905,0.999288993298273,0.9999972044400087,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,39,111.71860817089586,0.9999896702913438,0.9999973484920572,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,40,89.53013078138113,0.9963205677317032,0.9999964327561233,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,41,52.865527001365,0.9995269849768084,0.99999732065255,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,43,109.25366068919561,0.9988844114369941,0.9999962281294423,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,44,104.13931656453083,0.9992402607459584,0.9999971211041542,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,46,105.86577708459122,0.9999679400260141,0.9999941683807108,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,47,175.5772708527771,0.9999864450961942,0.9999961512199678,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,48,133.6361831659169,0.999149745963281,0.9999960440649452,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,49,133.30496699630072,0.9998390526632488,0.9999971170650688,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,50,134.79316851043228,0.9983270560762787,0.9999941468829052,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,51,103.57942015871383,0.9710164491623388,0.9999972764559321,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,52,108.4517065928222,0.9987772664759457,0.9999962544197387,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,53,146.75787064968685,0.9996897864207845,0.9999971946516092,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,54,149.31540077004047,0.99967626804799,0.9999961826052369,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,55,144.18692291508245,0.9999879542772778,0.9999973735603517,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,56,113.66084451897717,0.9999813741694161,0.9999940045849381,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,57,137.5117486823269,0.999856021303371,0.9999973702740694,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,58,91.52116761509744,0.9995799810831186,0.999994106516862,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,61,120.84121647533604,0.9942866221214391,0.9999959912355576,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,63,73.7448680653298,0.9990306204451193,0.9999963676351149,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,64,73.25247885531526,0.9986240636911896,0.9999964926737024,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,67,147.78221824800562,0.9997795831829132,0.9999973670527887,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,69,118.93574459909311,0.9995830100414543,0.9999939698537659,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,71,47.62963396601657,0.9971754718914981,0.9999964447888019,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,72,66.51015225129697,0.9984609654533348,0.9999972535964249,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,73,124.1464511749561,0.9997054798175918,0.9999973914406612,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,75,134.2335020987313,0.9969449130566814,0.999997170151069,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,77,122.01677305222621,0.9999714093891173,0.9999972226447691,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,79,41.19639529477903,0.9972249024599589,0.9999962989146849,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,80,91.79514266379661,0.9996284068640523,0.9999964429202475,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,82,138.05571840623023,0.9999718847548968,0.99999412595491,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,83,94.63467000722159,0.9995916569661943,0.9999942023690461,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,84,38.30975023789566,0.998784307345951,0.99999712217296,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,87,61.81172245226844,0.9972681216167905,0.9999973357603608,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,91,119.40048771225501,0.9971262222640646,0.9999964222107918,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,92,98.63044554080177,0.9997325298675545,0.9999941030997705,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,93,123.64169900752455,0.99975003026587,0.9999961108055073,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,94,87.39109724325841,0.9419430706519845,0.9999972271839589,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,96,67.61075958177787,0.9812622048694677,0.9999969978434051,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,97,116.06459859235227,0.9998492924739814,0.9999973839331466,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,100,136.07517584642352,0.9993381788776231,0.9999939445627648,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,101,102.45735657982989,0.9985351233848913,0.9999962513080943,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,103,141.15505681172093,0.999139098675533,0.9999971381548233,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,104,102.39236493886722,0.9964172848176585,0.9999964568872737,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,105,66.24721795672193,0.9981440976502587,0.9999964787901046,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,106,141.34149461099128,0.999479855799565,0.9999940418963119,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,107,139.9610313260377,0.9996554665910816,0.9999971862696386,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,108,142.92969203573844,0.9997304247807334,0.9999973457975951,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,109,127.13380336351582,0.9980458342760735,0.9999964687177786,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,110,140.06625579624347,0.9996619410273664,0.9999941260564508,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,111,110.92763473333326,0.9643061264087655,0.9999972376144319,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,112,54.948124557997104,0.9986239395983563,0.9999964971983889,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,113,141.20916909992553,0.99991215164157,0.9999972014801741,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,114,131.61580656301786,0.9988047528598551,0.99999733805733,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,115,49.72025778014202,0.9404728039890846,0.9999938013603387,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,116,79.58738201033754,0.9833055934299471,0.9999971913222004,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,117,92.40470125343609,0.9994737019637587,0.9999942646641405,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,122,132.00720004111218,0.9997984915914302,0.9999971979111645,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,123,56.35772303463276,0.9258206047399159,0.999996938124325,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,124,186.86308607094554,0.9998715277239385,0.9999961292610778,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,125,104.32589174344837,0.9998339523667638,0.9999941721693059,1,I,16,I,2
aff16_wu_m128_seed1,16,16,y,127,97.76526318719911,0.999679595100529,0.9999973146083706,1,I,16,I,2
aff16_wu_m128_seed2,16,8,x,21,163.7208277391103,0.9972209145647054,0.9999997560526656,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,27,417.64337309563206,0.9966267174939114,0.9999996619893063,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,42,400.30110578268716,0.9966440684787135,0.9999987067454869,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,49,393.0091579556418,0.9965669381120579,0.99999867345197,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,61,253.6150441009311,0.9965842401807024,0.999999691037319,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,63,387.89696764160146,0.996579017779918,0.9999986736625032,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,79,35.21069153921893,0.9959500076023315,0.9999987196685587,1,I,8,I,8
aff16_wu_m128_seed2,16,8,x,88,163.62448763067022,0.9976299843759826,0.9999997740039981,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,95,411.24603591522333,0.9966038176438861,0.9999996455096567,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,101,262.0778630466876,0.9965987082222882,0.9999997081585359,1,I,8,I,16
aff16_wu_m128_seed2,16,8,x,123,403.0099170636613,0.9966104179959935,0.99999869046534,1,I,8,I,16
aff16_wu_m128_seed2,16,8,y,21,162.3780419462497,0.9958156574965018,0.9999067356542358,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,27,416.8622879144964,0.9965659470582484,0.9999995110659158,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,42,397.8852364798188,0.996689068283544,0.9999063973291891,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,49,392.1834507392002,0.9964918516597182,0.9999994970771193,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,61,252.3493807715591,0.9966960597132396,0.999906162139239,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,63,387.80391632248933,0.9965378987112139,0.999999509574188,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,79,34.81179287604153,0.9976221003130951,0.9999995083375575,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,88,162.62575432917188,0.9962454814499524,0.9999067336715994,1,I,8,I,8
aff16_wu_m128_seed2,16,8,y,95,410.5953904093654,0.9965426710636489,0.9999995179795721,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,101,260.7608920894041,0.9966703360923592,0.9999064748593776,1,I,16,I,8
aff16_wu_m128_seed2,16,8,y,123,399.6037787490832,0.9967286533749432,0.9999064738888677,1,I,16,I,8
aff16_wu_m128_seed2,16,16,x,0,65.50060253535955,0.9976566791532894,0.9822762570514479,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,1,139.16495415074195,0.9988837861941948,0.9790811918667242,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,3,116.43120875010871,0.9985714777528223,0.9790932172989121,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,4,120.68316333427309,0.9988908997971695,0.9790650552972052,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,5,69.67901261578456,0.9987079062452783,0.9893571352903748,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,7,38.151184973147,0.9993890308606198,0.9809184549393305,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,8,101.75462338452581,0.9980970396993074,0.9894882087976781,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,9,87.13820534843879,0.9991448258272394,0.9892922362237796,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,10,132.48846939950909,0.9985088932590089,0.9928929078279065,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,11,125.97986255470121,0.9983257395982366,0.9895516305862345,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,12,84.82373728082295,0.9982231779468415,0.9928745334549154,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,13,109.70878836667437,0.99859509383919,0.9790400724449451,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,15,193.516305682663,0.9991313304995694,0.9821610762943849,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,16,136.39188394018328,0.9993967245244736,0.9810013965284365,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,17,116.84817853494384,0.9982274579631931,0.9895672895296023,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,18,76.60324481707306,0.9989021997633032,0.9894315337161507,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,19,80.71320786664366,0.9971773475964242,0.9812234312207878,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,20,21.58180949745946,0.9950011199587184,0.9894625599512168,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,22,140.91749954955534,0.9994240833226801,0.980987418804646,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,25,87.84375432294321,0.9989129982632694,0.9892937767683543,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,26,152.6425677878986,0.9980594948507736,0.9895519498351218,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,31,89.92514004797015,0.9979931484986655,0.9895501832523198,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,32,51.17957455508796,0.9985662032241639,0.9929058147875653,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,35,111.44016292162135,0.9991723625375591,0.9893641981389809,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,36,21.4866198102734,0.9993991291216685,0.9809919767337714,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,38,97.76691570846326,0.998693208325245,0.9790922554014015,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,39,36.081887855670054,0.9991278838505665,0.9821272894098462,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,41,67.93728107370698,0.9978866998059553,0.9891459274989197,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,43,61.81234889136621,0.9987963791512667,0.9809475512433233,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,45,16.28951488436937,0.9951539290191638,0.9928406975617697,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,46,156.7939041825217,0.9995148672987999,0.9808107750607754,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,48,179.13709206149392,0.9991370601734799,0.9821513760850169,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,50,124.41443193072467,0.9991682128803668,0.9893507239055772,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,51,141.07018352906113,0.9986838434327244,0.9893724655243918,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,53,114.34506823090021,0.9995800661071723,0.9809545731283911,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,54,124.20496186170955,0.9986518667293062,0.9790304572064296,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,55,209.0160983002104,0.9991091733731208,0.9821397179107983,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,56,145.29401084890054,0.9982004953839695,0.9928331079794359,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,57,114.12289322685572,0.9985170273908386,0.9790679035179481,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,58,119.69314786043324,0.9986112627028222,0.9929107854414848,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,59,76.99067001551342,0.9989784012447162,0.9820446809183255,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,60,158.10088670550493,0.9985518051696515,0.9928964575059361,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,62,128.99775749090676,0.9982000579552036,0.9894727335965439,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,64,40.293904798747946,0.9957497263534482,0.9823743737776265,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,65,128.37096286608622,0.999081187694782,0.9893730855781029,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,66,73.01612630370012,0.9980111533651798,0.9895572049488345,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,67,25.296279086052724,0.9984085733636968,0.9895509715118181,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,68,80.17483506146388,0.996140562154829,0.9895125344285528,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,69,187.3882090377066,0.9984284160489186,0.9928512610982853,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,70,129.4334884859936,0.9987536035877278,0.9790484274330913,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,72,125.5943907822747,0.998647142123078,0.9893065579877818,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,73,147.27327566004328,0.9977369673565273,0.9928853056487551,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,74,137.55025018574173,0.9990220548417417,0.9893403879550611,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,75,209.47173133063362,0.9994947827345685,0.9810384769889963,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,77,52.83358209505877,0.9983249573829749,0.9928873302614,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,81,66.03120129049925,0.9991982186965497,0.9821549344623133,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,82,90.1983790382288,0.9986139524177549,0.9893177621946526,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,83,174.46313136252164,0.999082697505013,0.982193921854722,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,84,237.41796488751817,0.9995865416313948,0.9809199529727807,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,85,124.80651515913627,0.9984570058969725,0.9790658781774254,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,86,96.08166966468923,0.9983499252849735,0.9894895303954802,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,87,117.1268204899875,0.9981994710140197,0.9894710895889657,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,90,123.0328539006934,0.9984391937283981,0.9895132311354116,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,94,128.1526365160701,0.9981178173315252,0.9894523958426132,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,96,177.0550759295989,0.9994838719378097,0.9809585324249732,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,97,6.6517665831503265,0.9984745792421876,0.9929120053062063,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,99,56.863497123649196,0.998878591408439,0.9894575848708154,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,100,90.39721721641901,0.9981276692828988,0.979107469572436,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,104,117.48549596920098,0.9983340544159214,0.9895713368610819,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,105,218.25833864155055,0.9987361325303198,0.9821537358826292,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,106,51.24010884370861,0.9985420100051907,0.9790117936484167,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,109,65.8094386012082,0.9991277933200905,0.9893203163220804,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,110,23.860052965983872,0.9975560121317872,0.9928455405595458,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,111,119.34499757778589,0.99874130227281,0.9791193708631768,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,114,105.11655028802231,0.9995904888234761,0.9809672148805596,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,115,71.30356416423297,0.9983968476299403,0.9928617726392589,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,116,115.14521870138881,0.999585101563894,0.9809782423528259,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,117,203.48149329953733,0.9992230492137166,0.9821960652591811,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,118,14.558007236381531,0.9990159697609544,0.9812040802859215,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,119,102.95457459334376,0.9990561657885578,0.9821289008063449,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,121,148.48563194771748,0.998762782872469,0.9790573947266682,2,I,2,I,2
aff16_wu_m128_seed2,16,16,x,122,54.10870027964037,0.9979903360005963,0.9895805403284941,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,125,74.66280173570131,0.999194887676316,0.9892403145062212,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,126,105.0698550101994,0.9989183212387684,0.9893735348489441,1,I,2,I,2
aff16_wu_m128_seed2,16,16,x,127,96.14217333097844,0.9982508913806089,0.9893986339338406,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,0,53.999983379069604,0.9938607803405467,0.9833512697994834,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,1,138.8008737755058,0.9986187103492681,0.9749218445228631,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,3,113.35422413508914,0.9981572055531185,0.975225720145471,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,4,121.31890757465072,0.9989074089172074,0.9749072382214278,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,5,71.9439774487256,0.9990329835079805,0.9829494827130708,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,7,37.195037155357596,0.9978287252547559,0.9822233065523284,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,8,104.51320980881655,0.998902061538106,0.982878928945827,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,9,91.0542529063721,0.998318063664913,0.9745572132013357,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,10,140.73483840649018,0.9980131359358665,0.9751792611160386,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,11,130.58981387990923,0.998369647872445,0.9821417809837879,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,12,91.48588125489356,0.9976553726292269,0.9752660004214313,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,13,107.92996930930198,0.9991667916004604,0.9803472496556259,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,15,186.9888407862853,0.9984279525008996,0.9821840208000997,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,16,133.60340165224662,0.998909421622038,0.98289300571544,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,17,122.1965978231256,0.998211045511753,0.9822077963437582,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,18,80.20931423490556,0.9977660088367334,0.9742945407858937,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,19,66.4643249087145,0.9956311446688013,0.9831394076157556,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,20,17.631671435575903,0.9837915670788373,0.9852468644635474,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,22,140.1488983561405,0.9981451715755618,0.9746842049031671,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,25,89.89982861689306,0.999100831940614,0.982901299046546,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,26,159.5475042007698,0.9980494190631828,0.9743890917906759,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,31,94.3274263676228,0.9977727989967397,0.9745467220287001,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,32,52.76138513819382,0.9991620054293927,0.9802898316786094,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,35,115.11868780767308,0.9985649506511564,0.9750000827423653,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,36,21.093635762773623,0.9991087957775422,0.982956126543186,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,38,96.19369522023142,0.9980946093538244,0.9822485528517786,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,39,35.6591304389234,0.9991960568590765,0.9829531380809178,2,I,4,I,2
aff16_wu_m128_seed2,16,16,y,41,60.770238720823926,0.9927063645232861,0.9829083521550807,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,43,60.719472378074926,0.9987482481475527,0.9802263723885914,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,45,13.903192981870498,0.9918969466036485,0.9857054121638397,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,46,155.6572665847691,0.9982327600156371,0.9752460389425681,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,48,178.1099012909396,0.9990328338834386,0.9750832670989842,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,50,130.3352904895389,0.9983879617245978,0.9752955079327188,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,51,145.42262124518197,0.9977733693243325,0.9822010820861123,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,53,114.37175034996724,0.9983122950136407,0.9741992512332932,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,54,120.92204020894661,0.9985972089634719,0.9829108540391761,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,55,203.91901177001378,0.9991588134203085,0.9829132295021326,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,56,151.32095307789047,0.9987600203370742,0.9828509348534206,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,57,110.20651676402828,0.9981434453129777,0.9822673439725327,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,58,124.82724511238416,0.9989647156029058,0.980196001051886,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,59,78.5063488582997,0.9987023737673612,0.9750445354492693,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,60,165.9835923662329,0.9980309510728733,0.9822393809236888,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,62,133.4530347410132,0.9989549713975557,0.9804623216257513,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,64,29.91675071416473,0.9826296976350354,0.9855897689951707,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,65,134.1823934298199,0.9987052420621426,0.9805585433628294,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,66,75.49118133186654,0.9982435124369459,0.982810014209113,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,67,26.310087709320587,0.9984790374449458,0.9801945866147829,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,68,73.13850024342726,0.9934839012957154,0.9827922297659678,1,I,2,I,2
aff16_wu_m128_seed2,16,16,y,69,200.87129592686063,0.998729702579225,0.9752047696134625,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,70,126.4642158627671,0.9982411293576954,0.9743194367412827,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,72,128.33532872327078,0.9990816039465797,0.9806483622311684,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,73,159.73541235187534,0.9980458822489398,0.9745234124562439,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,74,145.42098375048616,0.9989887592126538,0.974981584370697,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,75,206.06117686899975,0.9982610535915724,0.9822307203611712,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,77,54.645434352413425,0.9990998157734163,0.9804170227947905,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,81,64.70695775748428,0.9987114452552293,0.9799828681550582,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,82,92.21073706675428,0.9988633353144667,0.9827841554969902,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,83,174.44168869301907,0.9982552921708228,0.9751461644068382,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,84,236.48153697637002,0.9990114564838879,0.9750311506390092,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,85,123.4366224644735,0.9982434065657162,0.9743518553038988,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,86,100.02093733515453,0.9976442228305177,0.9751902866868609,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,87,122.675879999037,0.9977039760310946,0.9754069402176365,2,I,2,I,2
aff16_wu_m128_seed2,16,16,y,90,131.7189279266044,0.9989237612277613,0.9751239048869155,2,I,2,I,2
