run,n,side,neuron,energy,dom_dim,dom_k,e_dom,single,alpha_refl,r1
D59_MLP_seed4,59,y,102,885.8030940307488,2,21,0.9979484333629167,True,0.9991723714137114,0.99999999623577
D59_MLP_seed4,59,y,103,922.601988808567,2,21,0.9984075651480061,True,0.9996328977583991,0.9999986275645587
D59_MLP_seed4,59,y,105,860.8015880474561,2,21,0.9985684476208805,True,0.9996800486976878,0.9999926734124972
D59_MLP_seed4,59,y,106,921.0983939278863,2,10,0.9983224661545625,True,0.999050537528948,0.9999980494754254
D59_MLP_seed4,59,y,107,961.5669703516459,2,15,0.998143119575544,True,0.998603916806119,0.9999962552526657
D59_MLP_seed4,59,y,108,748.4848939618622,2,7,0.9616807384286206,True,0.9999384716336042,0.9999999275940703
D59_MLP_seed4,59,y,109,1025.6434751186832,2,15,0.9982951533965844,True,0.9986594112072451,0.9999960240358383
D59_MLP_seed4,59,y,110,1234.5581652233643,2,15,0.9988156668558973,True,0.99932536173737,0.9999918525076755
D59_MLP_seed4,59,y,111,454.682604725506,2,7,0.9643475409429473,True,0.9999411309070119,0.9999997241680949
D59_MLP_seed4,59,y,112,715.8284465832627,2,7,0.9618821661976269,True,0.9999491184172011,0.9999999542167538
D59_MLP_seed4,59,y,113,1114.7519410012662,2,15,0.9989932619791355,True,0.9994659248168805,0.999992038383652
D59_MLP_seed4,59,y,114,1132.2393659533077,2,15,0.9986994663118062,True,0.9987997955496878,0.9999917867055437
D59_MLP_seed4,59,y,116,1092.6692056511029,2,10,0.9987042167759546,True,0.9991672748487204,0.9999969725318761
D59_MLP_seed4,59,y,117,1044.1609211757643,2,15,0.9986726696424356,True,0.998950403654251,0.9999969712151474
D59_MLP_seed4,59,y,118,1170.5667229251812,2,10,0.997091401300859,True,0.9990222394133409,0.9999994714779917
D59_MLP_seed4,59,y,119,1114.6288520892047,2,15,0.9984897386937062,True,0.999156132506362,0.9999933550374334
D59_MLP_seed4,59,y,120,761.2818301035467,2,21,0.9986548039718439,True,0.9997936207240382,0.9999999154875697
D59_MLP_seed4,59,y,122,1198.5694641621426,2,10,0.9981311252235594,True,0.9989312461165094,0.9999997337347619
D59_MLP_seed4,59,y,123,650.8864378782326,2,7,0.9649467340191651,True,0.999955011676727,0.9999996885910319
D59_MLP_seed4,59,y,124,730.6384034250104,2,7,0.9617897725213473,True,0.9999436910165388,0.9999999374083356
D59_MLP_seed4,59,y,125,857.8121927871852,2,21,0.9987004682145051,True,0.9996970337499487,0.9999998115642824
D59_MLP_seed4,59,y,126,511.76036414927233,2,7,0.9640668408088892,True,0.9999298507948756,0.9999996523588847
D61_MLP_seed1,61,x,0,457.6422284567196,2,7,0.993387682654968,True,0.9971929895680284,0.9999999850717712
D61_MLP_seed1,61,x,1,682.3607297935578,2,3,0.9962461769425744,True,0.998182075330801,0.9999967009042803
D61_MLP_seed1,61,x,2,422.3956633081147,2,19,0.8394124529391964,False,0.99860821323107,0.9999739188626713
D61_MLP_seed1,61,x,3,483.1602651368888,1,0,0.9999917875707101,False,4.28822832007839e-06,
D61_MLP_seed1,61,x,4,942.5216292487189,2,23,0.9929435569714756,True,0.9972150750963898,0.9999772710240864
D61_MLP_seed1,61,x,5,529.7907410646573,2,19,0.8112510826041273,False,0.9990069085075208,0.9999748199104769
D61_MLP_seed1,61,x,6,578.4336981914287,2,7,0.9946879557878843,True,0.9973509621335128,0.999999998978099
D61_MLP_seed1,61,x,7,503.8615764667609,2,7,0.9955045232781364,True,0.9981288808607186,0.999999050902299
D61_MLP_seed1,61,x,8,834.2165504932035,2,23,0.9948988283320943,True,0.9990251727138575,0.9999995382362638
D61_MLP_seed1,61,x,9,620.5834558991222,2,3,0.9957183746349793,True,0.9987049598302524,0.9999998462182513
D61_MLP_seed1,61,x,10,648.099935475811,2,6,0.9887646057474571,True,0.9967045209786249,0.9999999853611211
D61_MLP_seed1,61,x,11,559.3414114532909,2,3,0.9953910320788211,True,0.9974373185445882,0.9999982151293444
D61_MLP_seed1,61,x,12,489.7909176993491,2,7,0.9953136756805119,True,0.9978784546424188,0.9999996452986554
D61_MLP_seed1,61,x,13,680.4001988858442,2,6,0.9906228482813949,True,0.9974580105724127,0.9999971851380364
D61_MLP_seed1,61,x,14,732.8520670428155,2,6,0.9899474255108096,True,0.9978568692876174,0.9999976669273405
D61_MLP_seed1,61,x,15,415.41663588982635,1,0,0.9999913715719926,False,4.685843536469926e-06,
D61_MLP_seed1,61,x,16,1229.921419850969,2,23,0.9949680944967125,True,0.9981395752041525,0.9999660926446157
D61_MLP_seed1,61,x,17,415.4688795181792,1,0,0.9999913774439371,False,4.676875734164363e-06,
D61_MLP_seed1,61,x,18,735.5950979202179,2,6,0.9886704072236137,True,0.9973959804970502,0.9999999648570828
D61_MLP_seed1,61,x,19,604.7368495565648,2,24,0.9904627288920893,True,0.9984517905312946,0.99999912704429
D61_MLP_seed1,61,x,20,487.7593681243867,2,7,0.9915314178045105,True,0.9966880446930119,0.9999865452955305
D61_MLP_seed1,61,x,21,424.5733319037237,1,0,0.999991684041551,False,4.3421513952397185e-06,
D61_MLP_seed1,61,x,22,538.1940499535008,2,7,0.9950884403078765,True,0.9981576353908428,0.9999999634824911
D61_MLP_seed1,61,x,23,1060.6414907597323,2,23,0.9944780807194021,True,0.998198255959563,0.9999782408475633
D61_MLP_seed1,61,x,24,241.2107690252049,2,5,0.9764499648403977,True,0.9887578816783825,0.9998716218424778
D61_MLP_seed1,61,x,25,429.8694704577754,2,7,0.9937139038124387,True,0.9976782178215258,0.9999939055878776
D61_MLP_seed1,61,x,26,587.290841185208,2,24,0.9891775807205642,True,0.9962025404063132,0.9999999642612178
D61_MLP_seed1,61,x,27,288.53529875091596,2,5,0.9739042239669844,True,0.9877636365894072,0.9999998595585986
D61_MLP_seed1,61,x,28,517.2763042014095,2,24,0.9868729204363514,True,0.994360742900238,0.9999998965726847
D61_MLP_seed1,61,x,29,169.5171653687141,2,19,0.6318438094399899,False,0.9923661026520758,0.9999997235590921
D61_MLP_seed1,61,x,30,721.2485631731389,2,23,0.994198441963084,True,0.9966407917160623,0.999997470065717
D61_MLP_seed1,61,x,31,424.516886933874,1,0,0.9999917157092133,False,4.307880278742513e-06,
D61_MLP_seed1,61,x,32,477.26189938658126,2,7,0.9940538792069346,True,0.9980596236205417,0.9999895499657281
D61_MLP_seed1,61,x,33,494.10517526271417,2,7,0.9955992874399524,True,0.9989414584673172,0.9999999039448139
D61_MLP_seed1,61,x,34,684.5312609524785,2,6,0.9886098685536622,True,0.9964732294417411,0.999999796593456
D61_MLP_seed1,61,x,35,519.1237717601056,2,6,0.9883880309909107,True,0.9959255119525116,0.999999453630247
D61_MLP_seed1,61,x,36,488.6749233096596,2,7,0.994213781858301,True,0.9986767448482369,0.9999906208306457
D61_MLP_seed1,61,x,37,989.5867520146378,2,23,0.9947897199271306,True,0.9985978925938453,0.9999738864702991
D61_MLP_seed1,61,x,38,576.1719896507236,2,6,0.9895555499362532,True,0.9972314897143533,0.9999965973667675
D61_MLP_seed1,61,x,39,625.1708664869001,2,6,0.9904947378058478,True,0.997161819838626,0.9999972632904859
D61_MLP_seed1,61,x,40,442.1252207567149,2,7,0.9954413653833951,True,0.9984177243615301,0.9999986361111063
D61_MLP_seed1,61,x,41,830.138254247513,2,3,0.996400438237633,True,0.9985098709803584,0.9999977939211477
D61_MLP_seed1,61,x,42,758.1847634909778,2,6,0.9886622374841599,True,0.996317888376324,0.999999953881721
D61_MLP_seed1,61,x,43,664.3061248457875,2,24,0.9899822950765231,True,0.9966480995041672,0.999999880554673
D61_MLP_seed1,61,x,44,511.575906390803,2,7,0.9956110548723827,True,0.99846621532983,0.9999997303765326
D61_MLP_seed1,61,x,45,591.082889761443,2,24,0.9878787746530343,True,0.9954310753466463,0.9999991325969976
D61_MLP_seed1,61,x,46,255.4961662075304,2,5,0.978742978233046,True,0.9893817198799569,0.9999003838331373
D61_MLP_seed1,61,x,47,588.1168713334544,2,19,0.8174262210025949,False,0.9979040577087236,0.9999756284195583
D61_MLP_seed1,61,x,48,482.9288635739495,2,7,0.9956603377268338,True,0.9983527319291916,0.9999987696295186
D61_MLP_seed1,61,x,49,588.578218246114,2,23,0.9901947643798517,True,0.9978323002619044,0.9999966636614621
D61_MLP_seed1,61,x,50,1005.9597969945501,2,3,0.9964905983387317,True,0.9985044779489345,0.9999980977574523
D61_MLP_seed1,61,x,51,613.7239218649631,2,19,0.8235690957886139,False,0.9986442348310104,0.9999701669264163
D61_MLP_seed1,61,x,52,576.9204701896269,2,7,0.994902495326888,True,0.997581406217864,0.9999954579562426
D61_MLP_seed1,61,x,53,583.357824577553,2,3,0.9965854079479867,True,0.9979055226996647,0.9999990424843285
D61_MLP_seed1,61,x,54,466.59518239213253,2,19,0.8058868314087841,False,0.9990022874984577,0.9999696495818807
D61_MLP_seed1,61,x,55,625.3394523072167,2,24,0.9873432665715217,True,0.9945589065637279,0.9999992681621609
D61_MLP_seed1,61,x,56,557.7488336218305,2,3,0.9968521531495924,True,0.9982537550646061,0.9999997818860712
D61_MLP_seed1,61,x,57,265.6796563062355,2,5,0.970227170183357,True,0.986572273448734,0.9999994088982174
D61_MLP_seed1,61,x,58,1171.110780374917,2,23,0.9948843431188806,True,0.9995012656871223,0.9999993476917229
D61_MLP_seed1,61,x,59,489.9608847192013,1,0,0.999991411784569,False,4.4122309110204684e-06,
D61_MLP_seed1,61,x,60,1043.0266408944046,2,23,0.9947361782985358,True,0.9990346080607196,0.9999996177572945
D61_MLP_seed1,61,x,61,515.5143542083844,2,19,0.8208049322646558,False,0.9992059522637085,0.9999754713560831
D61_MLP_seed1,61,x,62,950.9820872716381,2,23,0.9938199141108183,True,0.9983557835781314,0.9999973240804635
D61_MLP_seed1,61,x,63,627.5373707073521,2,3,0.9926792367300695,True,0.995992359376982,0.9999982564683925
D61_MLP_seed1,61,x,64,721.9993035051261,2,7,0.994049557736791,True,0.9981987869389046,0.9999894888219938
D61_MLP_seed1,61,x,65,603.5307667801336,2,6,0.9901553923535912,True,0.9974081484903269,0.999998980952987
D61_MLP_seed1,61,x,66,742.1918689730832,2,23,0.9941553120078185,True,0.9983296136346782,0.9999783406171207
D61_MLP_seed1,61,x,67,775.402547680172,2,23,0.993798144327063,True,0.9974910919173742,0.9999830796179658
D61_MLP_seed1,61,x,68,727.5712130338392,2,6,0.9884370094485769,True,0.9973499630491605,0.9999999284281245
D61_MLP_seed1,61,x,69,465.5825623536341,2,19,0.8094449601704661,False,0.9988244828032469,0.9999708478916243
D61_MLP_seed1,61,x,70,988.8021854531385,2,23,0.9940626251740343,True,0.9973663458750728,0.9999780826702985
D61_MLP_seed1,61,x,71,535.9515468691575,2,7,0.9943716536500514,True,0.998195485324342,0.9999920618012034
D61_MLP_seed1,61,x,72,826.7745107540692,2,23,0.9935907075096347,True,0.998671859530904,0.9999994116628999
D61_MLP_seed1,61,x,73,657.3924006057756,2,3,0.9966594043266266,True,0.9986244265425835,0.9999974570004577
D61_MLP_seed1,61,x,74,1130.7568520368584,2,23,0.9957920236848289,True,0.9984641618848815,0.9999753002424494
D61_MLP_seed1,61,x,75,639.551728046614,2,24,0.9905030196372188,True,0.9974141687684627,0.9999995691281838
D61_MLP_seed1,61,x,76,223.08056981390234,2,5,0.9730147775578344,True,0.9881588283849401,0.9999983163155771
D61_MLP_seed1,61,x,77,374.36454164029317,2,24,0.9870201153019459,True,0.9956579727308115,0.9999983304921498
D61_MLP_seed1,61,x,78,1015.8494000870699,2,23,0.9965397898798832,True,0.9990904665318241,0.9999996101040789
D61_MLP_seed1,61,x,79,599.0701649798458,2,24,0.9884109349483023,True,0.9959250430709791,0.9999985693903826
D61_MLP_seed1,61,x,80,547.6662652840952,2,3,0.9958868059087931,True,0.997399314946608,0.9999994831863199
D61_MLP_seed1,61,x,81,538.6160379026653,2,19,0.7795172965746878,False,0.9993764672396468,0.9999689926096156
D61_MLP_seed1,61,x,82,741.356936046661,2,6,0.987979642123778,True,0.9959113127515783,0.9999999726300636
D61_MLP_seed1,61,x,83,503.1531059556964,2,24,0.9892155218602104,True,0.995429881184733,0.9999999333607026
D61_MLP_seed1,61,x,84,1021.6058217521736,2,23,0.9925698842162175,True,0.9975036083340514,0.9999663990745807
D61_MLP_seed1,61,x,85,510.1294389719989,2,24,0.9853742101681578,True,0.9942381717063794,0.9999991701170186
D61_MLP_seed1,61,x,86,1010.4450328174285,2,23,0.9949942971241971,True,0.998827381038051,0.9999981455279694
D61_MLP_seed1,61,x,87,768.4477507352847,2,6,0.9903820393856365,True,0.9975451786678066,0.9999959864558999
D61_MLP_seed1,61,x,88,503.6285129475443,2,7,0.9944661383467274,True,0.9976822419436084,0.9999912536459038
D61_MLP_seed1,61,x,89,686.4999798814142,2,3,0.9963007632142726,True,0.9979298199626112,0.9999982553029824
D61_MLP_seed1,61,x,90,889.8359811227485,2,3,0.9961897434391087,True,0.9980460335106375,0.9999988536383371
D61_MLP_seed1,61,x,91,209.08895160527598,2,5,0.9793591482270989,True,0.9899339579315752,0.9998440457931022
D61_MLP_seed1,61,x,92,514.9550033523012,2,7,0.9939436508041767,True,0.9981936600883573,0.999991556518718
D61_MLP_seed1,61,x,93,699.4505864745945,2,6,0.988839560739858,True,0.9974426101641094,0.9999998845657108
D61_MLP_seed1,61,x,94,572.6527219423424,2,24,0.9898371520712984,True,0.9964009106176309,0.9999998307212691
D61_MLP_seed1,61,x,95,1126.1229734620617,2,23,0.9953161186216829,True,0.9987422972300317,0.999975880909219
D61_MLP_seed1,61,x,96,737.1395591776306,2,6,0.9905042199809151,True,0.9974223533715398,0.9999971101964203
D61_MLP_seed1,61,x,97,696.8480579629287,2,6,0.9896538629904791,True,0.9969974144937802,0.9999981565661983
D61_MLP_seed1,61,x,98,515.9330909763065,2,7,0.9930800136792834,True,0.9971871963863894,0.9999948549095017
D61_MLP_seed1,61,x,99,643.3756988657465,2,24,0.9872475779522166,True,0.995382904513151,0.9999997374868548
D61_MLP_seed1,61,x,100,213.28058160246167,2,5,0.9713547397534624,True,0.9874627526997996,0.9999835283511583
D61_MLP_seed1,61,x,101,888.8864651199896,2,23,0.9949336365250698,True,0.9978961944531163,0.9999715948408531
D61_MLP_seed1,61,x,102,811.0317958777506,2,3,0.9957059360743461,True,0.9982662966116415,0.999999968810476
D61_MLP_seed1,61,x,103,812.3480787793186,2,23,0.9950047849086261,True,0.9987744430767425,0.9999985350115288
D61_MLP_seed1,61,x,104,427.9703219772396,2,19,0.8134712887460466,False,0.9982754257102397,0.9999641339523914
D61_MLP_seed1,61,x,105,832.9855814878795,2,3,0.9974607652542063,True,0.9986699768028019,0.9999980234673449
D61_MLP_seed1,61,x,106,420.9582248467325,2,7,0.9937302546448409,True,0.9980117670501415,0.999997640345815
D61_MLP_seed1,61,x,107,473.76367037855886,2,6,0.9887929964530279,True,0.9963160393564157,0.9999999948063467
D61_MLP_seed1,61,x,108,625.5917509254137,2,3,0.9930078221135209,True,0.9950692946152743,0.9999988128756361
D61_MLP_seed1,61,x,109,160.87589906681404,2,19,0.6179465663358281,False,0.9859930259517159,0.9999990575196368
D61_MLP_seed1,61,x,110,242.86987133844,2,5,0.9747285339434391,True,0.9876480665411183,0.9998919978777933
D61_MLP_seed1,61,x,111,526.5942904403599,2,7,0.9939720738185216,True,0.9981950126622828,0.9999950108349862
D61_MLP_seed1,61,x,112,657.3479718105981,2,24,0.9879369514173817,True,0.9950288110269893,0.9999990562842355
D61_MLP_seed1,61,x,113,443.9463897623825,2,24,0.9894695558300309,True,0.9955463778703804,0.9999999844795797
D61_MLP_seed1,61,x,114,579.2785102049253,2,7,0.9932877481567773,True,0.9975646018050387,0.999990796710039
D61_MLP_seed1,61,x,115,605.9548812505847,2,24,0.9882265852813661,True,0.9947377355522099,0.9999998172760566
D61_MLP_seed1,61,x,116,589.6679453590037,2,24,0.9890148391922747,True,0.9976990969653059,0.9999997231301759
D61_MLP_seed1,61,x,117,934.0778334514843,2,3,0.9963775721927015,True,0.9979289444605218,0.9999985868289055
D61_MLP_seed1,61,x,118,936.4309631339808,2,23,0.9951393440828095,True,0.9994558423066079,0.9999993326362745
D61_MLP_seed1,61,x,119,702.7112713548734,2,6,0.9895355449623039,True,0.9978808961415337,0.9999980720720089
D61_MLP_seed1,61,x,120,274.0931338942837,2,5,0.9702317538131289,True,0.9894942106344289,0.9999999863668421
D61_MLP_seed1,61,x,121,454.70933404578506,2,7,0.9943654604216441,True,0.9984049924364515,0.9999937036487929
D61_MLP_seed1,61,x,122,884.7003405948947,2,3,0.9971377414826519,True,0.9990369888106575,0.9999980289975288
D61_MLP_seed1,61,x,123,186.2912751442717,2,5,0.9728874645761241,True,0.9869259440336959,0.9999916127579469
D61_MLP_seed1,61,x,124,759.4580846109005,2,23,0.9938957763735801,True,0.9972216856222036,0.9999977378064977
D61_MLP_seed1,61,x,125,544.0906661423986,2,24,0.9877858748616702,True,0.9958160706646045,0.9999985741245506
D61_MLP_seed1,61,x,126,945.6392937161222,2,23,0.9951929721524322,True,0.9993005016831491,0.9999996078295279
D61_MLP_seed1,61,x,127,452.07808433783543,2,6,0.9884224987370341,True,0.9978733345373849,0.9999987131108068
D61_MLP_seed1,61,y,0,457.72654723423443,2,7,0.9941977440986732,True,0.9981030816451361,0.9999999946107283
D61_MLP_seed1,61,y,1,687.9918751185774,2,3,0.9921645820928214,True,0.9971471256059558,0.99999272711114
D61_MLP_seed1,61,y,2,266.88831769246343,2,19,0.7896576427423136,False,0.992078604419872,0.999999722208494
D61_MLP_seed1,61,y,3,483.4973394102836,1,0,0.999999411838298,False,3.484501953993491e-07,
D61_MLP_seed1,61,y,4,888.510543316295,2,23,0.9936645699316834,True,0.9979053128845508,0.9999956140818935
D61_MLP_seed1,61,y,5,342.0175848803748,2,19,0.7849677864458964,False,0.9904588793652721,0.9999976473937671
D61_MLP_seed1,61,y,6,576.5300283282932,2,7,0.9927542757389507,True,0.9973263436675973,0.9999990984205431
D61_MLP_seed1,61,y,7,515.2774346517538,2,7,0.994853443951726,True,0.9987768206310744,0.9999952476235087
D61_MLP_seed1,61,y,8,813.4210571197352,2,23,0.9960472725552771,True,0.9981146839890798,0.9999982639433502
D61_MLP_seed1,61,y,9,623.0215776668525,2,3,0.9927773723643962,True,0.9962595555558819,0.9999980717553966
D61_MLP_seed1,61,y,10,631.9483684335809,2,6,0.9924748505433942,True,0.9983806230719375,0.9999850644035041
D61_MLP_seed1,61,y,11,556.9825189515868,2,3,0.9929162356458194,True,0.9961107200262562,0.9999947612609547
D61_MLP_seed1,61,y,12,506.3822380691178,2,7,0.9944848227676747,True,0.998765389919615,0.9999968368056832
D61_MLP_seed1,61,y,13,667.8234357081003,2,6,0.9918609169401742,True,0.9982695165370631,0.9999853362755653
D61_MLP_seed1,61,y,14,723.1028301819765,2,6,0.9918447391600105,True,0.9971555250803248,0.9999740259369824
D61_MLP_seed1,61,y,15,415.6855399936097,1,0,0.9999993576823561,False,3.3151102017618976e-07,
D61_MLP_seed1,61,y,16,1168.286129566553,2,23,0.9962593478609982,True,0.9995353655812229,0.9999999997377759
D61_MLP_seed1,61,y,17,415.74329548436714,1,0,0.9999993551696819,False,3.3380758627739495e-07,
D61_MLP_seed1,61,y,18,716.2123641463685,2,6,0.9925232297619246,True,0.9971299096583219,0.9999827916226546
D61_MLP_seed1,61,y,19,571.9430976993368,2,24,0.9925612752646843,True,0.9966388576072023,0.9999963842073781
D61_MLP_seed1,61,y,20,460.92730524577786,2,7,0.9941502594521404,True,0.9983700477316019,0.9999976817651093
D61_MLP_seed1,61,y,21,424.8803759332705,1,0,0.9999994898221962,False,3.305669277447965e-07,
D61_MLP_seed1,61,y,22,541.632842477997,2,7,0.9944885057500937,True,0.9982362687623819,0.9999993070797978
D61_MLP_seed1,61,y,23,1035.935304386776,2,23,0.996095599495088,True,0.9995887799862453,0.9999999987025403
D61_MLP_seed1,61,y,24,307.6992986515823,2,5,0.9617844460809244,True,0.9956459481028261,0.9999885059502802
D61_MLP_seed1,61,y,25,440.78056910542773,2,7,0.9939372142926347,True,0.997387775396062,0.9999811049323414
D61_MLP_seed1,61,y,26,559.4866372721921,2,24,0.992836208756422,True,0.9986044344846318,0.9999924161987008
D61_MLP_seed1,61,y,27,379.97390897352324,2,5,0.9617579873159303,True,0.9976333064184394,0.9999798491977582
D61_MLP_seed1,61,y,28,489.8742916608236,2,24,0.9918041641546134,True,0.9971110978864334,0.9999999942627387
D61_MLP_seed1,61,y,29,169.68183954520865,2,19,0.7099798355795729,False,0.9912680448344074,0.999976737832784
D61_MLP_seed1,61,y,30,726.0986985886761,2,23,0.9938990989980432,True,0.9973772709444196,0.9999999985049728
D61_MLP_seed1,61,y,31,424.8370420171639,1,0,0.9999994842710488,False,3.3346813630277526e-07,
D61_MLP_seed1,61,y,32,468.5832952943369,2,7,0.9937984961028044,True,0.9976637560349876,0.9999978933379734
D61_MLP_seed1,61,y,33,496.7030511649124,2,7,0.9934682653315214,True,0.9973937871961599,0.999997324561939
D61_MLP_seed1,61,y,34,672.8295984628469,2,6,0.9918356837670199,True,0.9964970673864056,0.9999820143847681
D61_MLP_seed1,61,y,35,523.1346784780918,2,6,0.9914489607624143,True,0.9965440936393266,0.9999923106378067
D61_MLP_seed1,61,y,36,490.47982732361163,2,7,0.9939515717481329,True,0.9975688096072998,0.999983686792974
D61_MLP_seed1,61,y,37,960.1175355848186,2,23,0.9932776707457827,True,0.9970508783909057,0.9999998681378647
D61_MLP_seed1,61,y,38,568.4581810264804,2,6,0.9876858272905008,True,0.9939867773051698,0.999976923202367
D61_MLP_seed1,61,y,39,600.8133813946431,2,6,0.9918691803528308,True,0.9970282099481989,0.9999931673854395
D61_MLP_seed1,61,y,40,436.7581730426067,2,7,0.9923758782027938,True,0.9960666855820256,0.9999763939896341
D61_MLP_seed1,61,y,41,848.2701195996135,2,3,0.993062476277154,True,0.9983738680149229,0.9999897424698251
D61_MLP_seed1,61,y,42,753.0964162770802,2,6,0.9918350999828753,True,0.9983106024951502,0.9999991608831421
D61_MLP_seed1,61,y,43,618.9048189545146,2,24,0.9946138885205476,True,0.9969736743443369,0.9999954232527956
D61_MLP_seed1,61,y,44,511.80399874986813,2,7,0.9954413560191507,True,0.9986366226022038,0.999978192148368
D61_MLP_seed1,61,y,45,559.7154627935416,2,24,0.9932145988123349,True,0.9965517428391957,0.9999818764511847
D61_MLP_seed1,61,y,46,337.7825743418595,2,5,0.9594444630785224,True,0.9950297443622205,0.9999919652604006
D61_MLP_seed1,61,y,47,386.32457750021433,2,19,0.7844277616305886,False,0.9865361872252356,0.9999496257788255
D61_MLP_seed1,61,y,48,500.5603817880633,2,7,0.9944819054196747,True,0.9987923885636784,0.999999039341266
D61_MLP_seed1,61,y,49,584.2166318895123,2,23,0.9926100287534886,True,0.9977891604433409,0.9999975675790888
D61_MLP_seed1,61,y,50,1040.8075942347755,2,3,0.9937783927115225,True,0.9978782571986188,0.9999983462237959
D61_MLP_seed1,61,y,51,397.93419158346575,2,19,0.8039320434859444,False,0.9870648754204177,0.9999957795136599
D61_MLP_seed1,61,y,52,607.8343206656273,2,7,0.9937891438768779,True,0.9979990042413013,0.9999991670714016
D61_MLP_seed1,61,y,53,602.9200240125296,2,3,0.992776744181639,True,0.9957800954879782,0.9999945781368839
D61_MLP_seed1,61,y,54,314.03465139316535,2,19,0.7643157532618398,False,0.9897713462541624,0.9999986729837791
D61_MLP_seed1,61,y,55,592.0956905604121,2,24,0.9922693179125162,True,0.9963522805295657,0.9999983317632735
D61_MLP_seed1,61,y,56,579.9391274446626,2,3,0.9932478185004612,True,0.9980315837930384,0.9999980803558789
D61_MLP_seed1,61,y,57,331.7654474904451,2,5,0.9603572730690714,True,0.9962113195422755,0.9999552280265586
D61_MLP_seed1,61,y,58,1105.0024028288253,2,23,0.9939356447801541,True,0.999130377258801,0.9999958771447488
D61_MLP_seed1,61,y,59,490.3138297884861,1,0,0.9999994468094133,False,2.859476265476498e-07,
D61_MLP_seed1,61,y,60,999.078311528339,2,23,0.9956074042237637,True,0.9981197564603119,0.9999922780323539
D61_MLP_seed1,61,y,61,321.4198682792306,2,19,0.8081737875937302,False,0.9916050781092375,0.9999960732130521
D61_MLP_seed1,61,y,62,892.2564175033577,2,23,0.9959563130871719,True,0.9987787924876589,0.9999984607074073
D61_MLP_seed1,61,y,63,624.9131958704585,2,3,0.9933761613402624,True,0.9980719443954114,0.9999933830376451
D61_MLP_seed1,61,y,64,725.3535166156082,2,7,0.9948264260950044,True,0.9988645965167179,0.9999985887043429
D61_MLP_seed1,61,y,65,606.2777691685077,2,6,0.9914207358293539,True,0.9975468511150873,0.9999855101375029
D61_MLP_seed1,61,y,66,734.6522505094556,2,23,0.9937319272683345,True,0.9980641847918241,0.9999991508475571
D61_MLP_seed1,61,y,67,765.6856328648787,2,23,0.9928596355191335,True,0.9978044350859308,0.9999999969821775
D61_MLP_seed1,61,y,68,714.9448047681868,2,6,0.9920355002876415,True,0.9992679932675052,0.9999876298539908
D61_MLP_seed1,61,y,69,296.69121509238863,2,19,0.7509049049635405,False,0.9868701524458514,0.9999982355064538
D61_MLP_seed1,61,y,70,958.6540289926497,2,23,0.9942498701189892,True,0.9977415831436204,0.9999955736666278
D61_MLP_seed1,61,y,71,521.0329156137176,2,7,0.99406405729162,True,0.9974963092154246,0.9999704972882381
D61_MLP_seed1,61,y,72,794.3041414409438,2,23,0.9930965913959653,True,0.9969388409653138,0.9999994951303979
D61_MLP_seed1,61,y,73,669.2040112425241,2,3,0.9930407628422302,True,0.9982647950911925,0.9999950103282237
D61_MLP_seed1,61,y,74,1050.0254324086384,2,23,0.9941026863189484,True,0.9977237435578968,0.9999966788440539
D61_MLP_seed1,61,y,75,618.3250087129918,2,24,0.9922932509078736,True,0.9968217908869277,0.9999888058219649
D61_MLP_seed1,61,y,76,275.9880109582996,2,5,0.9623018054920494,True,0.9973693487808448,0.9999802926770063
D61_MLP_seed1,61,y,77,357.6650698838904,2,24,0.9921139819725411,True,0.9965284679222867,0.9999988171451428
D61_MLP_seed1,61,y,78,970.1702389492765,2,23,0.9951419507496916,True,0.9979411445925406,0.9999911542233592
D61_MLP_seed1,61,y,79,568.8913717378753,2,24,0.9921971692692294,True,0.9960257630535022,0.9999983084120257
D61_MLP_seed1,61,y,80,537.0517832953062,2,3,0.9927912654726933,True,0.995141379122281,0.9999932677724829
D61_MLP_seed1,61,y,81,364.2235036400431,2,19,0.7407417823491392,False,0.993456044161761,0.9999974689992376
D61_MLP_seed1,61,y,82,736.5220702531428,2,6,0.9923246567550413,True,0.9987788828338671,0.9999993414782941
D61_MLP_seed1,61,y,83,482.78481768022516,2,24,0.9935155906670261,True,0.9966634497344026,0.9999873821626494
D61_MLP_seed1,61,y,84,1004.0604808851499,2,23,0.993303730878977,True,0.9972934263572093,0.9999992688660723
D61_MLP_seed1,61,y,85,494.54196381258066,2,24,0.9930718406525701,True,0.9987676234055191,0.9999889440047366
D61_MLP_seed1,61,y,86,939.1030938979895,2,23,0.9944086341751109,True,0.9988323020973473,0.9999980280718145
D61_MLP_seed1,61,y,87,762.9688204856245,2,6,0.9919779014509488,True,0.9983435643451917,0.9999992014257386
D61_MLP_seed1,61,y,88,493.40869696092943,2,7,0.9954635423897965,True,0.9985610803085547,0.9999963324527317
D61_MLP_seed1,61,y,89,676.7880755607389,2,3,0.9921572583365599,True,0.9952257071802124,0.9999978367565864
D61_MLP_seed1,61,y,90,883.7973322132278,2,3,0.9922536189828173,True,0.9964332299100239,0.9999968700285281
D61_MLP_seed1,61,y,91,269.27209575248486,2,5,0.9627713529228669,True,0.9977337646878854,0.9999845218517208
D61_MLP_seed1,61,y,92,512.1055171976899,2,7,0.9939001099228205,True,0.9987724503627307,0.9999954081475498
