run,side,neuron,energy,energy_frac,e_1,e_sgn,e_std,e_std',e_5a,e_5b,e_6d,dominant_irrep,alpha_A5,alpha_S4,alpha_S4~sgn,alpha_F20,alpha_F20~sgn,alpha_A4,alpha_S3xS2,alpha_S3xS2~sgn,alpha_D10,alpha_D8,alpha_D8~sgn,alpha_C6,alpha_C6~sgn,alpha_S3,alpha_S3',alpha_S3~sgn,alpha_C5,alpha_C4,alpha_C4~sgn,alpha_V4,alpha_primary,family_primary,proj_primary,alpha_any,family_any,live,aligned
random_init_seed1,x,20,0.1734538169307359,0.005792310561192884,2.187081109713181e-34,0.0656779343313095,0.13141076781153946,0.14221228606055064,0.09799353492905771,0.24617576019966622,0.31652971666787644,s5_6d,0.06567793433130911,0.10360985239958807,0.13888358229668618,0.04907748770433804,0.14752547794520693,0.19916986875133494,0.17222577323370172,0.16649515263723796,0.1594836564121884,0.2385203182452084,0.23493402941999225,0.32039399867982343,0.31878381381782217,0.24559567749676298,0.3061401548633126,0.2860978142276586,0.30354053595792807,0.3831319722955049,0.3688309830664308,0.37758076918376726,0.19916986875133494,A4,A4[4]l,0.3831319722955049,C4,True,False
random_init_seed1,x,21,0.1986235550181486,0.006632827895005129,5.704426647752055e-34,0.01260951286398087,0.09884388421396556,0.13641218751323994,0.23088449789498697,0.26522182837630937,0.256028089137517,s5_5d_b,0.012609512863980876,0.0400684311370646,0.09758400431042664,0.10193550413924322,0.11053680365330905,0.1223175597289788,0.12212354077365131,0.16380661262411206,0.21247230779255252,0.19039322210074788,0.21233922407067896,0.24211989925446414,0.2656371412566649,0.19349809031410697,0.22964032267572337,0.24395730724289252,0.3702147056519779,0.37103365421957124,0.3816334545651019,0.3083981877423193,0.21247230779255252,D10,D10[0]l,0.3816334545651019,C4~sgn,True,False
random_init_seed1,x,22,0.2425189969171525,0.008098670712412596,7.9232414557249e-33,0.0013426588983717505,0.19924472073079902,0.1044957001973185,0.1832815827498628,0.2524714329225905,0.2591639045010575,s5_6d,0.0013426588983717468,0.11077702094770817,0.04969196153453781,0.05322387030793815,0.11443714761013672,0.13407212617879238,0.17923241003599416,0.09439762607248837,0.1532589729061294,0.22342797089582866,0.18908198267856352,0.24646693304894624,0.23563330059525647,0.27216948096180454,0.22766749210155302,0.2035889023208468,0.26271030086162905,0.3388622247848687,0.35842747004451403,0.34697873361881876,0.17923241003599416,S3xS2,S3xS2[2]l,0.35842747004451403,C4~sgn,True,False
random_init_seed1,x,23,0.2280880940540246,0.00761676565814087,2.5915515336611087e-33,0.005433099620280356,0.13456065300849854,0.06893980759664745,0.22183871008104433,0.1924703614699333,0.37675736822359607,s5_6d,0.005433099620280359,0.05858846833773766,0.033735255324427865,0.10130356805997562,0.07836681139505552,0.08489859088108143,0.11112742333077676,0.13144991353255814,0.12957020676932599,0.2086137531541519,0.16467286728389766,0.23161840130857764,0.22202013398062,0.24514142693468055,0.22845943717411257,0.21796672439601766,0.30281525719757796,0.350201910387555,0.33637973919554737,0.285705401433621,0.13144991353255814,S3xS2~sgn,S3xS2~sgn[6]r,0.350201910387555,C4,True,False
random_init_seed1,x,24,0.2826302837855334,0.009438145592020103,9.585026411399401e-36,0.02268878440082549,0.14856795064461675,0.10665496524250995,0.29784280242990346,0.19546520978562598,0.22878028749651777,s5_5d_a,0.022688784400825553,0.11966862306367763,0.09365831682666852,0.09611280472907348,0.08501374015279321,0.18995498146947554,0.12436665406439305,0.16737065930782494,0.16745487752892818,0.22615977442629057,0.22121775494837057,0.20616892256732078,0.2920880556553235,0.23266646587541584,0.27118608275400263,0.2549996878220728,0.2646646398896886,0.35119609044884337,0.3479022220848748,0.34704406412719707,0.18995498146947554,A4,A4[0]l,0.35119609044884337,C4,True,False
random_init_seed1,x,25,0.24218786991454783,0.008087613069126205,6.5469457451922865e-34,2.8890295512423115e-06,0.23859728336357688,0.12556108795181128,0.1992884684719919,0.14114141682189804,0.29540885436117065,s5_6d,2.8890295512422996e-06,0.09421787814237181,0.05318329290804245,0.07448281900017192,0.0605679573912178,0.13220152109651304,0.13015170294994283,0.12703809941185523,0.10691263175359472,0.19749487179917297,0.15843224228717917,0.2384697639343491,0.23951095026848335,0.27972267139106227,0.2409142983233488,0.21903413542123432,0.22245692173542478,0.37069766247166336,0.3141430800187781,0.2960779381445604,0.13220152109651304,A4,A4[0]l,0.37069766247166336,C4,True,False
random_init_seed1,x,26,0.20332411753433013,0.006789798311614054,9.878548486221517e-34,0.002999162593299489,0.09324141241682915,0.17978407111904376,0.23466456112814382,0.1741421704696224,0.3151686222730617,s5_6d,0.002999162593299489,0.05192213961371242,0.08334283166484374,0.12245366659913937,0.09931997696433469,0.11863375029402477,0.10447099611533546,0.1859567521827268,0.1611933300746793,0.17965120849154204,0.2062509445857846,0.23544141788719042,0.25166671096920673,0.1888957618491586,0.27429294673449744,0.2797928521003068,0.2400447205914982,0.3642578032412147,0.3807148118630196,0.27879121564242315,0.1859567521827268,S3xS2~sgn,S3xS2~sgn[0]r,0.3807148118630196,C4~sgn,True,False
random_init_seed1,x,27,0.21998779252136988,0.007346264478364706,1.4944446740280365e-34,0.005155002048662748,0.09852631724154065,0.19128770702003395,0.23866040492543555,0.12206205586664269,0.3443085128976843,s5_6d,0.005155002048662754,0.0545433724637982,0.12405999842572554,0.11775603945754626,0.054559568853534426,0.13791611857100833,0.07692930249044856,0.1965979010954856,0.14072643888099282,0.1688901966389197,0.2053406070444256,0.24476976607811315,0.32017353734185816,0.21173622899541164,0.23448160917803273,0.31574911543621687,0.2667631391699294,0.38161487671912675,0.34657197111651195,0.27307481769681186,0.1965979010954856,S3xS2~sgn,S3xS2~sgn[4]l,0.38161487671912675,C4,True,False
random_init_seed1,x,28,0.2107976142463385,0.0070393679936193365,1.8022819310426076e-33,0.023103294711719867,0.15697790828702238,0.08271970360408136,0.21867704610207706,0.29218729742002436,0.22633474987507515,s5_5d_b,0.02310329471171987,0.08067257628485333,0.050376245032548464,0.09969403995888036,0.12245450054539427,0.12224595133519953,0.15398262494068657,0.13834816073556166,0.1755685601093589,0.26417890319066517,0.24479837307754834,0.21733579767450426,0.2783547127297209,0.26623422837772254,0.2923307856762483,0.20509805041717913,0.28298209834674093,0.38233582505375163,0.39243514191102646,0.4531368525117523,0.1755685601093589,D10,D10[0]l,0.4531368525117523,V4,True,False
random_init_seed1,x,29,0.23695657378355417,0.007912919353159251,4.005107518027811e-33,0.019698113481560982,0.09957372994347956,0.1626583087316027,0.1937065027983951,0.23237350749476132,0.2919898375502005,s5_6d,0.019698113481560968,0.06616552982251304,0.11458114192355263,0.103407117138517,0.1409643757033717,0.14967238792631454,0.13857675661006597,0.15281403269527308,0.16703145681123974,0.18872859475351533,0.22585329249432848,0.255143103563869,0.2651025115438834,0.2244693929795558,0.2782868709427959,0.25765235233461437,0.2847639096968677,0.3748736877159821,0.3996775548807639,0.31064428397240446,0.16703145681123974,D10,D10[2]l,0.3996775548807639,C4~sgn,True,False
