run,side,neuron,family,energy,alpha,purity,top,c_std,c_sgn,c_stdp,c_5a,c_5b
S5_MLP_seed14,y,89,A4,229.9013632034271,0.9999597664637966,0.9930463156406798,std',9.502497697589049e-05,0.006858659382344264,0.9930463156406798,,
S5_MLP_seed14,y,90,F20,1808.4162221072472,0.9999999879863264,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed14,y,91,S4,233.88503187242355,0.9999999785037376,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed14,y,92,F20,1461.782602954791,0.9999999879445708,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed14,y,93,F20,1201.9029686629822,0.999999983535712,1.0,5a,,,,1.0,
S5_MLP_seed14,y,94,A4,530.6650666109437,0.9999774564281946,0.9926765688821816,std',7.188281201553642e-05,0.007251548305802742,0.9926765688821816,,
S5_MLP_seed14,y,95,F20,1502.5060475208904,0.9999999855424092,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed14,y,96,F20,949.7467839471824,0.9999999889396876,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed14,y,97,A4,532.6810013543887,0.9999909997956026,0.9964973149649443,std',7.054730997879095e-05,0.003432137725076648,0.9964973149649443,,
S5_MLP_seed14,y,98,F20,975.759185409472,0.9999999811038528,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed14,y,99,F20,1021.8460761071008,0.9999999869258676,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed14,y,100,F20,1481.6388190390255,0.9999999862712436,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed14,y,101,S4,425.6917579297169,0.999999985922637,1.0,std,1.0,,,,
S5_MLP_seed14,y,102,A4,217.09303780918896,0.999996451730351,0.9991624846282762,std',6.970321555302587e-05,0.0007678121561709452,0.9991624846282762,,
S5_MLP_seed14,y,103,A4,475.40115394022814,0.9999971770457668,0.9994321972593145,std',6.945952065534763e-05,0.0004983432200300151,0.9994321972593145,,
S5_MLP_seed14,y,104,A4,445.96248412480026,0.9999783414847544,0.9932199349981601,std',7.260803278988031e-05,0.006707456969049862,0.9932199349981601,,
S5_MLP_seed14,y,105,S3xS2~sgn,1043.2864346663612,0.9992553416243573,0.9975243538346887,sgn,,0.9975243538346887,0.0020765850897053613,0.00039906107560562,
S5_MLP_seed14,y,106,F20,1777.4203424977077,0.9999999890795648,1.0,5a,,,,1.0,
S5_MLP_seed14,y,107,F20,1141.7421899091828,0.99999998809854,1.0,5a,,,,1.0,
S5_MLP_seed14,y,108,F20,651.6670211584542,0.9999999932363838,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed14,y,109,S4,386.3628892508954,0.9999999873441638,1.0,std,1.0,,,,
S5_MLP_seed14,y,110,F20,1113.7127114895943,0.9999999859670292,1.0,5a,,,,1.0,
S5_MLP_seed14,y,111,A4,286.4645429702192,0.9999760180917904,0.9930733578644265,std',7.82003030013258e-05,0.00684844183257238,0.9930733578644265,,
S5_MLP_seed14,y,112,S4,372.31586737849153,0.9999999881351118,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed14,y,113,A4,182.0935334504352,0.9999722781692362,0.9825091058976054,std',3.855918442183214e-05,0.017452334917972875,0.9825091058976054,,
S5_MLP_seed14,y,114,F20,1149.9822503939288,0.9999999842008868,1.0,5a,,,,1.0,
S5_MLP_seed14,y,115,F20,1028.441684163376,0.9999999891969328,1.0,5a,,,,1.0,
S5_MLP_seed14,y,116,A4,419.4674734046275,0.9999204190889266,0.9925195026171473,std',5.6336670711471826e-05,0.007424160712141274,0.9925195026171473,,
S5_MLP_seed14,y,117,F20,1521.5082429997187,0.9999999842218752,1.0,5a,,,,1.0,
S5_MLP_seed14,y,118,S4,264.15111191896705,0.9999999726621616,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed14,y,119,F20,951.1370155828344,0.9999999869967358,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed14,y,120,F20,1475.4945530602622,0.9999999883025972,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed14,y,121,A4,370.66377746729813,0.9999592160853762,0.9936317720845655,std',9.580085823714049e-05,0.006272427057197528,0.9936317720845655,,
S5_MLP_seed14,y,122,F20,651.7643359693918,0.9999999931753116,1.0,5a,,,,1.0,
S5_MLP_seed14,y,123,A4,271.8582124386087,0.9999180686179996,0.9999963401368418,std,0.9999963401368418,1.0692006304652684e-06,2.590662527557152e-06,,
S5_MLP_seed14,y,124,F20,773.5285573525218,0.9999999882924844,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed14,y,125,S3xS2~sgn,2126.1356956435097,0.9991236447681936,0.9974129942700882,sgn,,0.9974129942700882,0.002156907141499697,0.00043009858841252635,
S5_MLP_seed14,y,126,S3xS2~sgn,1043.1573359680035,0.9992554455359351,0.9975245900501156,sgn,,0.9975245900501156,0.0020765915955183504,0.0003988183543663839,
S5_MLP_seed14,y,127,F20,1664.728191955646,0.9999999850563956,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,1,S4,1517.4882375909374,0.9999999922192612,1.0,std,1.0,,,,
S5_MLP_seed15,x,2,F20,447.4100605682142,0.9999999909280036,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,3,A5,605.7779364379425,0.9999999951281054,1.0000000000000024,sgn,,1.0000000000000024,,,
S5_MLP_seed15,x,4,F20,867.6351790726785,0.9999999931507744,1.0,5a,,,,1.0,
S5_MLP_seed15,x,5,F20,875.2039355775499,0.999999986760949,1.0,5a,,,,1.0,
S5_MLP_seed15,x,6,S4,528.0871277935653,0.9999999922036252,0.9999999999999998,std,0.9999999999999998,,,,
S5_MLP_seed15,x,7,S4,1533.2807661086142,0.999999990430246,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,x,8,F20,497.519519714323,0.99999999374881,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,10,F20,374.83025178290376,0.999999985445996,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,11,S3xS2,110.34014287856256,0.9999999631461064,0.9999994860391962,std,0.9999994860391962,,,,5.139608040234303e-07
S5_MLP_seed15,x,12,F20,464.3394085426169,0.9999999871735588,1.0,5a,,,,1.0,
S5_MLP_seed15,x,13,F20,649.8913507474465,0.9999999938589804,1.0,5a,,,,1.0,
S5_MLP_seed15,x,14,S4,1502.1387170711002,0.9999999920054904,1.0,std,1.0,,,,
S5_MLP_seed15,x,15,S4,1423.8170234205666,0.9999999930601458,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,x,16,F20,407.9081589501176,0.9999999902630408,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,17,S4,578.8145607297539,0.9999999919481526,1.0,std,1.0,,,,
S5_MLP_seed15,x,18,F20,382.0908211369708,0.9999999905760916,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,19,F20,691.4508739751477,0.9999999939011924,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,20,F20,640.9518394536956,0.9999999932539616,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,21,F20,881.3098654553295,0.9999999951147758,1.0,5a,,,,1.0,
S5_MLP_seed15,x,22,S4,263.21967352961394,0.9999999912631876,1.0,std,1.0,,,,
S5_MLP_seed15,x,23,S4,1497.9763603155343,0.9999999906491328,0.9999999999999997,std,0.9999999999999997,,,,
S5_MLP_seed15,x,24,F20,374.1924713047364,0.9999999880270348,1.0,5a,,,,1.0,
S5_MLP_seed15,x,25,F20,868.160372065333,0.9999999904048512,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,26,F20,646.9371863328271,0.9999999929121214,1.0,5a,,,,1.0,
S5_MLP_seed15,x,27,F20,266.18686123989653,0.999999991956682,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,28,S4,1502.7926109881234,0.9999999924363026,1.0,std,1.0,,,,
S5_MLP_seed15,x,29,F20,360.29121027292047,0.9999999835947904,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,30,S4,1533.845100773064,0.9999999919856308,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,x,31,F20,716.7011646198348,0.9999999897730436,1.0,5a,,,,1.0,
S5_MLP_seed15,x,32,F20,657.5707133640889,0.9999999832511276,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,33,F20,374.6086978310584,0.999999989773395,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,34,F20,270.76019349259843,0.9999999828439834,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,35,F20,468.34985057419385,0.9999999908851214,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,36,F20,266.496766331713,0.99999999151799,0.9999999999999993,5a,,,,0.9999999999999993,
S5_MLP_seed15,x,37,F20,266.30635506257033,0.9999999922439023,1.0,5a,,,,1.0,
S5_MLP_seed15,x,38,F20,659.2519542634515,0.9999999895070352,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,39,F20,491.6707377317595,0.9999999850835176,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,40,F20,671.0353491376201,0.9999999899105309,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,41,F20,667.5524856152923,0.9999999899338512,1.0,5a,,,,1.0,
S5_MLP_seed15,x,42,S4,587.6424857261673,0.9999999926153418,0.9999999999999998,std,0.9999999999999998,,,,
S5_MLP_seed15,x,43,F20,670.7957296170425,0.9999999919575212,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,44,F20,455.8230713168797,0.9999999932195764,1.0,5a,,,,1.0,
S5_MLP_seed15,x,45,A5,601.427832711361,0.9999999938019172,0.999999999999999,sgn,,0.999999999999999,,,
S5_MLP_seed15,x,46,F20,485.05292527205967,0.9999999901207972,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,47,S4,539.0790366247982,0.9999999881276844,0.9999999999999996,std,0.9999999999999996,,,,
S5_MLP_seed15,x,48,F20,383.1467129061903,0.9999999922528472,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,x,49,F20,465.29747487897856,0.999999987501858,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,x,50,S4,794.1357101620492,0.9999999928071748,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,x,51,F20,270.31410981475,0.9999999864890668,1.0000000000000004,5a,,,,1.0000000000000004,
S5_MLP_seed15,x,52,S4,1495.6149453174055,0.9999999953254716,1.0,std,1.0,,,,
S5_MLP_seed15,x,53,F20,417.1130344328606,0.9999999879490482,0.9999999999999994,5a,,,,0.9999999999999994,
S5_MLP_seed15,x,54,S4,1496.7049008742297,0.9999999926176903,1.0,std,1.0,,,,
S5_MLP_seed15,x,55,F20,668.8223931176929,0.9999999871547204,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,56,F20,370.1066218753837,0.999999990060458,1.0,5a,,,,1.0,
S5_MLP_seed15,x,57,F20,465.36919323163886,0.9999999872863076,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,58,F20,430.8825325965884,0.9999999879803187,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,59,S4,1512.444104864859,0.9999999913510128,1.0,std,1.0,,,,
S5_MLP_seed15,x,60,A5,604.8782548645725,0.9999999954238662,1.0000000000000013,sgn,,1.0000000000000013,,,
S5_MLP_seed15,x,61,F20,487.7388146953485,0.9999999944982784,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,62,S4,0.1530626223561173,0.9999999819670476,1.0,std,1.0,,,,
S5_MLP_seed15,x,64,S4,776.9349705904981,0.9999999905747587,1.0,std,1.0,,,,
S5_MLP_seed15,x,65,S4,794.5480703317526,0.999999993512894,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,x,66,F20,306.53596222281135,0.9999999910323089,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,67,F20,666.5231522989027,0.9999999924205994,1.0,5a,,,,1.0,
S5_MLP_seed15,x,68,F20,381.5074328972562,0.9999999921722428,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,69,S4,1514.687894623048,0.999999992580604,1.0,std,1.0,,,,
S5_MLP_seed15,x,70,F20,506.599450360639,0.999999991907868,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,71,S4,576.8661775676109,0.999999992149825,0.9999999999999996,std,0.9999999999999996,,,,
S5_MLP_seed15,x,72,F20,381.25500046562735,0.9999999917512624,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,73,S4,1507.2873463244534,0.999999992806349,1.0,std,1.0,,,,
S5_MLP_seed15,x,74,S4,1528.8153201979362,0.999999991372012,1.0,std,1.0,,,,
S5_MLP_seed15,x,75,F20,408.5486425596463,0.9999999911093737,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,76,F20,306.3898722014759,0.99999998354726,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,77,S4,1501.4788546093514,0.9999999926409536,1.0,std,1.0,,,,
S5_MLP_seed15,x,78,F20,517.4833323306142,0.9999999908926616,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,79,S4,1518.13711473937,0.9999999915421368,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,x,80,F20,681.5707762390699,0.9999999899938296,0.9999999999999994,5a,,,,0.9999999999999994,
S5_MLP_seed15,x,81,F20,459.48352456466455,0.9999999917029468,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,82,S4,1482.8883756004457,0.9999999928853758,1.0,std,1.0,,,,
S5_MLP_seed15,x,83,F20,672.2618840907329,0.9999999905294256,1.0,5a,,,,1.0,
S5_MLP_seed15,x,84,F20,443.2894364610089,0.9999999910083842,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,85,F20,514.4534285753906,0.9999999903774952,1.0,5a,,,,1.0,
S5_MLP_seed15,x,86,F20,487.26301804493704,0.9999999904279856,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,x,87,F20,373.8171658234183,0.9999999910438097,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,88,S3xS2,44.73964065290341,0.9999999814850334,0.9999998324565215,std,0.9999998324565215,,,,1.6754347835028655e-07
S5_MLP_seed15,x,89,S4,548.532343964791,0.999999990155396,0.9999999999999996,std,0.9999999999999996,,,,
S5_MLP_seed15,x,90,F20,693.9754379833068,0.999999988018155,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,91,F20,520.0533803853992,0.9999999870171596,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,x,92,F20,501.28266494144384,0.9999999870428142,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,93,S4,23.084998628211892,0.9999999907463712,1.0,std,1.0,,,,
S5_MLP_seed15,x,94,F20,880.9792473296361,0.9999999876984909,1.0,5a,,,,1.0,
S5_MLP_seed15,x,96,F20,591.5393219487072,0.9999999851423598,1.0,5a,,,,1.0,
S5_MLP_seed15,x,97,S4,1520.3463262011608,0.9999999917477184,0.9999999999999997,std,0.9999999999999997,,,,
S5_MLP_seed15,x,98,A5,596.225701170747,0.9999999969296892,1.0000000000000018,sgn,,1.0000000000000018,,,
S5_MLP_seed15,x,99,S4,608.7212872864746,0.99999999263111,1.0,std,1.0,,,,
S5_MLP_seed15,x,100,F20,306.2166820706192,0.9999999870841436,1.0,5a,,,,1.0,
S5_MLP_seed15,x,101,F20,435.0481312903303,0.9999999937469104,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,x,102,F20,389.61819370004264,0.9999999909997792,1.0,5a,,,,1.0,
S5_MLP_seed15,x,103,F20,674.4771901103373,0.999999992913871,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,104,F20,507.560672558439,0.9999999855742704,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,x,105,F20,450.6869411147866,0.999999984912959,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,106,S4,1416.9102818262202,0.999999990954489,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,x,107,F20,690.5227932989131,0.9999999883788456,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,x,108,F20,618.2966530784922,0.999999987896771,1.0,5a,,,,1.0,
S5_MLP_seed15,x,109,S4,531.1484128410708,0.9999999928905152,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,x,110,F20,640.8766806784896,0.9999999901601324,1.0,5a,,,,1.0,
S5_MLP_seed15,x,111,S4,777.4751770859003,0.9999999888373176,1.0,std,1.0,,,,
S5_MLP_seed15,x,112,F20,492.64069744834455,0.9999999902383028,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,113,F20,650.2273098544707,0.9999999927725196,1.0,5a,,,,1.0,
S5_MLP_seed15,x,114,S4,522.375704573051,0.9999999909122402,0.9999999999999998,std,0.9999999999999998,,,,
S5_MLP_seed15,x,115,S4,518.3692955233134,0.9999999917789272,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,x,116,F20,677.6523264397567,0.9999999854652816,1.0,5a,,,,1.0,
S5_MLP_seed15,x,117,F20,465.8465071792058,0.9999999914628988,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,118,S4,1520.9471614775662,0.9999999951977928,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,x,119,F20,270.54240079823654,0.9999999854734554,1.0,5a,,,,1.0,
S5_MLP_seed15,x,120,S4,1520.2770143250154,0.9999999933206788,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,x,121,F20,389.6698389600764,0.999999988311504,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,x,122,S4,1505.272065547555,0.9999999916722369,1.0,std,1.0,,,,
S5_MLP_seed15,x,123,S4,1506.5645047115947,0.9999999895716516,1.0,std,1.0,,,,
S5_MLP_seed15,x,124,F20,853.1333409862602,0.999999992589555,1.0,5a,,,,1.0,
S5_MLP_seed15,x,125,F20,306.3417768191821,0.9999999897621528,1.0,5a,,,,1.0,
S5_MLP_seed15,x,126,F20,472.9502041705448,0.999999988659133,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,x,127,S4,1519.7508219814456,0.9999999935385356,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,y,1,S4,1517.2185307468164,0.9999999933410172,1.0,std,1.0,,,,
S5_MLP_seed15,y,2,F20,447.41790594359,0.9999999896712394,1.0,5a,,,,1.0,
S5_MLP_seed15,y,3,A5,605.8406169078921,0.9999999966544196,0.9999999999999989,sgn,,0.9999999999999989,,,
S5_MLP_seed15,y,4,F20,867.7863815979027,0.999999992482542,1.0,5a,,,,1.0,
S5_MLP_seed15,y,5,F20,875.4859831328695,0.9999999904244576,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,6,S4,527.9348554582378,0.9999999928351592,0.9999999999999998,std,0.9999999999999998,,,,
S5_MLP_seed15,y,7,S4,1533.0846497234895,0.9999999941726554,1.0,std,1.0,,,,
S5_MLP_seed15,y,8,F20,497.6002902285866,0.9999999915637534,1.0,5a,,,,1.0,
S5_MLP_seed15,y,10,F20,374.9090188792608,0.9999999894164476,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,11,S3xS2,110.3363177718485,0.99999994323626,0.9999994216373289,std,0.9999994216373289,,,,5.783626710462805e-07
S5_MLP_seed15,y,12,F20,464.3993382030319,0.9999999905774534,1.0,5a,,,,1.0,
S5_MLP_seed15,y,13,F20,649.9241385466114,0.999999993766974,1.0,5a,,,,1.0,
S5_MLP_seed15,y,14,S4,1501.9704370682043,0.9999999944303698,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,y,15,S4,1423.824557739686,0.9999999940080512,0.9999999999999993,std,0.9999999999999993,,,,
S5_MLP_seed15,y,16,F20,407.9524757262197,0.9999999924900004,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,17,S4,578.5993776502793,0.999999989001464,1.0000000000000004,std,1.0000000000000004,,,,
S5_MLP_seed15,y,18,F20,382.2373271267347,0.9999999901038702,1.0,5a,,,,1.0,
S5_MLP_seed15,y,19,F20,691.5878335095324,0.9999999881680685,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,20,F20,641.1085824431467,0.9999999915208942,1.0,5a,,,,1.0,
S5_MLP_seed15,y,21,F20,881.4505112209971,0.9999999929349076,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,22,S4,263.19584273184046,0.9999999897168702,1.0,std,1.0,,,,
S5_MLP_seed15,y,23,S4,1497.8458023144556,0.9999999944903932,1.0,std,1.0,,,,
S5_MLP_seed15,y,24,F20,374.3029466867432,0.9999999880015922,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,25,F20,868.4527859298006,0.9999999904073312,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,26,F20,647.0622978724482,0.9999999925735416,1.0,5a,,,,1.0,
S5_MLP_seed15,y,27,F20,266.24930532416494,0.9999999910035502,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,y,28,S4,1502.5002480610365,0.999999994540315,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,y,29,F20,360.36310171120033,0.9999999853702324,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,30,S4,1533.6562170948202,0.9999999934977964,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,y,31,F20,716.8936786356555,0.9999999920166271,1.0,5a,,,,1.0,
S5_MLP_seed15,y,32,F20,657.660947167799,0.99999999065158,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,33,F20,374.7492284113755,0.9999999907880648,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,y,34,F20,270.82996418057064,0.9999999856133108,1.0,5a,,,,1.0,
S5_MLP_seed15,y,35,F20,468.46372728731035,0.9999999914870468,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,y,36,F20,266.54588214943885,0.9999999879139974,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,y,37,F20,266.36274852871463,0.999999989475172,1.0,5a,,,,1.0,
S5_MLP_seed15,y,38,F20,659.4177896172243,0.9999999903614312,1.0,5a,,,,1.0,
S5_MLP_seed15,y,39,F20,491.77464317925575,0.99999998886957,1.0,5a,,,,1.0,
S5_MLP_seed15,y,40,F20,671.1333459535979,0.9999999896103732,1.0,5a,,,,1.0,
S5_MLP_seed15,y,41,F20,667.8241882608366,0.9999999933094148,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,y,42,S4,587.5343574866209,0.9999999921517816,1.0,std,1.0,,,,
S5_MLP_seed15,y,43,F20,671.100702119522,0.9999999912629424,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,y,44,F20,455.84909165906816,0.9999999873987436,1.0,5a,,,,1.0,
S5_MLP_seed15,y,45,A5,601.500206322128,0.9999999948116662,1.0,sgn,,1.0,,,
S5_MLP_seed15,y,46,F20,485.24860300336184,0.999999987141626,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,y,47,S4,539.0490433471213,0.9999999900957536,1.0,std,1.0,,,,
S5_MLP_seed15,y,48,F20,383.2075578370646,0.9999999886461648,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,y,49,F20,465.2868508774035,0.9999999847605324,0.9999999999999996,5a,,,,0.9999999999999996,
S5_MLP_seed15,y,50,S4,793.9905481608475,0.999999991661286,1.0,std,1.0,,,,
S5_MLP_seed15,y,51,F20,270.3997721387976,0.999999990874764,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,y,52,S4,1495.327125246143,0.9999999944503546,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,y,53,F20,417.1925049510129,0.999999984939484,0.9999999999999998,5a,,,,0.9999999999999998,
S5_MLP_seed15,y,54,S4,1496.4665850225947,0.9999999909813562,1.0,std,1.0,,,,
S5_MLP_seed15,y,55,F20,668.9934841567356,0.9999999889994836,1.0,5a,,,,1.0,
S5_MLP_seed15,y,56,F20,370.16871853925153,0.999999990122196,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,57,F20,465.5400419997928,0.9999999870320544,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,y,58,F20,430.99335866974127,0.9999999917874832,1.0,5a,,,,1.0,
S5_MLP_seed15,y,59,S4,1512.2909550727543,0.99999999483936,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,y,60,A5,604.918779102563,0.99999999676208,0.9999999999999984,sgn,,0.9999999999999984,,,
S5_MLP_seed15,y,61,F20,487.93790952603695,0.9999999930411334,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,62,S4,0.1530109901035632,0.9999999896795424,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,y,64,S4,776.8457542946887,0.999999991015018,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,y,65,S4,794.3864261578004,0.9999999906610348,0.9999999999999999,std,0.9999999999999999,,,,
S5_MLP_seed15,y,66,F20,306.56528822009756,0.9999999927598576,1.0,5a,,,,1.0,
S5_MLP_seed15,y,67,F20,666.7074998329916,0.99999999346317,1.0,5a,,,,1.0,
S5_MLP_seed15,y,68,F20,381.57513244970744,0.999999989813119,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,69,S4,1514.420379263204,0.9999999938770502,1.0,std,1.0,,,,
S5_MLP_seed15,y,70,F20,506.59543166345566,0.9999999854198623,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,71,S4,576.8839345807235,0.9999999929177223,0.9999999999999996,std,0.9999999999999996,,,,
S5_MLP_seed15,y,72,F20,381.360451647482,0.9999999907259792,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,73,S4,1507.3382535652318,0.9999999915570404,1.0,std,1.0,,,,
S5_MLP_seed15,y,74,S4,1528.439607855947,0.999999995437747,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,y,75,F20,408.62164451274833,0.999999992348615,1.0000000000000002,5a,,,,1.0000000000000002,
S5_MLP_seed15,y,76,F20,306.36913440752414,0.9999999860813716,0.9999999999999997,5a,,,,0.9999999999999997,
S5_MLP_seed15,y,77,S4,1501.3582154970543,0.9999999897536662,1.0000000000000002,std,1.0000000000000002,,,,
S5_MLP_seed15,y,78,F20,517.6409080311571,0.9999999899537172,1.0,5a,,,,1.0,
S5_MLP_seed15,y,79,S4,1517.8240717231786,0.99999999456263,1.0,std,1.0,,,,
S5_MLP_seed15,y,80,F20,681.7136512140302,0.9999999929104132,1.0,5a,,,,1.0,
S5_MLP_seed15,y,81,F20,459.55583076754823,0.9999999925898132,0.9999999999999999,5a,,,,0.9999999999999999,
S5_MLP_seed15,y,82,S4,1482.878481011208,0.9999999934624978,0.9999999999999997,std,0.9999999999999997,,,,
